qid,arrival,start,finish,runtime,status
26718,1260.777,1383.3,1404.7,21.41,ok
2895,1274.402,1395.8,1416.8,20.93,ok
15326,1360.283,1416.8,1430.9,13.89,ok
26245,1365.553,1430.9,1497.6,66.79,ok
25259,1333.47,1404.7,1503.1,98.39,ok
14438,1377.667,1503.1,1523.5,20.33,ok
9057,1372.268,1497.6,1535.5,37.87,ok
12050,1398.163,1535.5,1540.4,4.86,ok
13805,1398.862,1540.4,1553.2,12.77,ok
25435,1396.133,1523.5,1560.4,36.98,ok
8812,1399.703,1553.2,1579.4,26.19,ok
25977,1404.885,1560.4,1599.9,39.47,ok
22624,1448.145,1579.4,1600.2,20.83,ok
26281,1463.381,1599.9,1625.7,25.81,ok
15697,1484.344,1600.2,1640.9,40.73,ok
17182,1485.968,1625.7,1662.0,36.27,ok
26327,1491.171,1662.0,1673.8,11.77,ok
15150,1486.153,1640.9,1676.5,35.56,ok
8569,1507.192,1676.5,1688.7,12.17,ok
25425,1557.693,1688.7,1699.6,10.9,ok
25824,1562.058,1699.6,1713.4,13.83,ok
11555,1500.943,1673.8,1721.2,47.4,ok
25885,1591.735,1713.4,1728.2,14.82,ok
26752,1594.566,1728.2,1744.5,16.29,ok
24675,1604.718,1744.5,1754.9,10.38,ok
10075,1593.552,1721.2,1766.8,45.56,ok
11800,1617.624,1754.9,1783.8,28.96,ok
26276,1637.489,1783.8,1790.3,6.46,ok
18604,1635.021,1766.8,1793.9,27.17,ok
25715,1707.167,1793.9,1812.5,18.55,ok
25320,1662.491,1790.3,1822.3,32.01,ok
6836,1712.781,1822.3,1829.9,7.6,ok
26112,1725.03,1829.9,1847.5,17.54,ok
19186,1708.502,1812.5,1849.1,36.64,ok
14738,1733.103,1847.5,1860.5,12.97,ok
26813,1746.702,1849.1,1862.4,13.26,ok
15832,1783.575,1862.4,1867.3,4.86,ok
26210,1761.154,1860.5,1887.3,26.89,ok
17875,1826.627,1887.3,1917.1,29.75,ok
25315,1831.92,1917.1,1927.1,9.94,ok
16495,1790.755,1867.3,1934.6,67.35,ok
26382,1853.641,1934.6,1937.8,3.19,ok
25871,1845.24,1927.1,1942.6,15.51,ok
14674,1866.253,1937.8,1949.2,11.34,ok
26439,1867.185,1942.6,1956.7,14.17,ok
26783,1917.077,1956.7,1965.6,8.9,ok
26067,1938.655,1965.6,1980.9,15.28,ok
9000,1953.388,1980.9,1995.0,14.1,ok
11063,1915.509,1949.2,2019.2,70.04,ok
14075,1959.27,2019.2,2021.5,2.3,ok
26025,1957.999,1995.0,2026.8,31.73,ok
26720,1975.428,2026.8,2037.0,10.24,ok
15906,1963.383,2021.5,2124.1,102.63,ok
26673,1977.981,2037.0,2135.3,98.27,ok
18656,1985.858,2124.1,2158.2,34.05,ok
6373,2012.916,2158.2,2171.9,13.66,ok
10322,2003.395,2135.3,2176.9,41.67,ok
25783,2013.414,2171.9,2193.0,21.07,ok
14203,2018.511,2176.9,2193.7,16.75,ok
26660,2052.945,2193.7,2205.8,12.07,ok
11964,2023.495,2193.0,2215.5,22.54,ok
26486,2054.053,2205.8,2217.4,11.6,ok
12102,2062.649,2217.4,2235.1,17.75,ok
26425,2086.148,2235.1,2247.5,12.38,ok
5794,2058.04,2215.5,2263.0,47.48,ok
18038,2099.515,2247.5,2272.5,24.99,ok
11512,2123.952,2263.0,2286.1,23.09,ok
26283,2127.258,2272.5,2290.1,17.58,ok
15092,2129.087,2286.1,2300.3,14.22,ok
26741,2132.907,2290.1,2302.7,12.67,ok
17817,2139.958,2302.7,2304.3,1.54,ok
26805,2135.327,2300.3,2309.2,8.87,ok
9876,2142.259,2304.3,2322.6,18.31,ok
25585,2143.182,2309.2,2326.2,17.04,ok
25305,2166.78,2322.6,2327.0,4.41,ok
6531,2180.34,2326.2,2337.8,11.57,ok
11482,2244.531,2337.8,2357.9,20.08,ok
25445,2206.419,2327.0,2358.2,31.2,ok
12950,2262.692,2358.2,2359.2,0.98,ok
13216,2268.13,2359.2,2392.6,33.42,ok
9614,2275.855,2392.6,2403.6,11.0,ok
13132,2280.622,2403.6,2429.7,26.05,ok
25409,2292.269,2429.7,2441.0,11.36,ok
15077,2300.907,2441.0,2449.6,8.55,ok
26263,2314.577,2449.6,2459.1,9.54,ok
10319,2253.205,2357.9,2461.2,103.37,ok
7587,2367.502,2461.2,2477.5,16.31,ok
26368,2347.608,2459.1,2488.2,29.05,ok
26608,2381.386,2477.5,2494.0,16.41,ok
26243,2381.779,2488.2,2494.4,6.22,ok
10601,2402.506,2494.4,2503.8,9.37,ok
11769,2385.679,2494.0,2507.0,13.04,ok
25470,2432.053,2503.8,2518.6,14.83,ok
6388,2445.636,2518.6,2530.6,11.95,ok
25714,2467.344,2530.6,2546.1,15.57,ok
26040,2445.322,2507.0,2561.3,54.32,ok
10087,2493.184,2546.1,2576.9,30.74,ok
20054,2506.064,2561.3,2577.9,16.61,ok
25324,2530.555,2577.9,2588.4,10.5,ok
25384,2541.532,2588.4,2617.1,28.67,ok
13012,2527.666,2576.9,2623.0,46.08,ok
11778,2550.289,2635.9,2647.2,11.23,ok
18011,2555.178,2641.8,2650.0,8.23,ok
7073,2642.045,2671.7,2689.4,17.7,ok
13458,2650.633,2713.9,2735.7,21.74,ok
8309,2675.883,2727.8,2737.9,10.08,ok
17856,2728.016,2743.1,2747.3,4.17,ok
15078,2737.539,2745.3,2753.1,7.76,ok
25804,2745.412,2747.3,2761.5,14.19,ok
11439,2752.878,2761.5,2780.5,18.97,ok
5114,2751.22,2753.1,2785.6,32.45,ok
26520,2755.508,2780.5,2813.8,33.29,ok
12982,2773.726,2813.8,2834.3,20.48,ok
12849,2763.464,2785.6,2852.6,66.99,ok
7565,2790.022,2834.3,2867.6,33.31,ok
26637,2819.134,2867.6,2878.0,10.42,ok
13640,2797.696,2852.6,2891.3,38.68,ok
12381,2821.078,2891.3,2915.6,24.33,ok
25968,2825.441,2915.6,2925.3,9.7,ok
26614,2827.289,2925.3,2939.1,13.82,ok
26749,2819.695,2878.0,2956.2,78.14,ok
26373,2879.529,2956.2,2968.2,12.07,ok
9421,2849.501,2939.1,2990.1,50.93,ok
26668,2905.684,2990.1,3007.5,17.46,ok
12518,2905.667,2968.2,3020.7,52.42,ok
25648,2936.215,3007.5,3022.3,14.71,ok
26165,2946.348,3022.3,3039.4,17.11,ok
9547,2945.513,3020.7,3052.7,32.01,ok
25937,2957.309,3039.4,3055.4,16.03,ok
26353,2982.279,3055.4,3082.6,27.23,ok
26201,2991.031,3082.6,3098.4,15.76,ok
11598,2991.826,3098.4,3125.3,26.94,ok
23470,2996.487,3125.3,3141.9,16.52,ok
15015,2998.593,3141.9,3153.5,11.61,ok
10538,3003.689,3153.5,3154.3,0.85,ok
14451,3035.599,3154.3,3182.0,27.65,ok
26712,3045.544,3182.0,3185.3,3.31,ok
25712,3045.984,3185.3,3187.9,2.59,ok
25464,3060.899,3187.9,3205.2,17.3,ok
25752,3084.989,3205.2,3228.0,22.76,ok
10109,3103.546,3228.0,3254.2,26.27,ok
18457,3109.128,3254.2,3255.9,1.65,ok
4399,3109.334,3255.9,3268.1,12.24,ok
25279,3117.198,3268.1,3321.1,52.99,ok
16494,3121.015,3321.1,3342.8,21.64,ok
10653,3148.637,3342.8,3359.1,16.32,ok
10506,3150.443,3359.1,3372.9,13.8,ok
7559,3194.522,3372.9,3536.2,163.26,ok
4601,3210.172,3536.2,3551.4,15.2,ok
4693,3212.68,3551.4,3569.4,18.03,ok
14569,3253.148,3569.4,3585.3,15.85,ok
23711,3258.325,3585.3,3611.3,26.03,ok
7488,3276.658,3611.3,3631.2,19.92,ok
3609,2971.927,3052.7,,600,timeout
17922,3284.712,3631.2,3668.6,37.36,ok
25834,3304.18,3668.6,3674.5,5.94,ok
26426,3294.593,3652.8,3689.3,36.46,ok
25545,3313.333,3674.5,3691.8,17.24,ok
25831,3318.849,3691.8,3707.1,15.33,ok
8925,3332.57,3707.1,3720.3,13.21,ok
26818,3353.144,3720.3,3723.9,3.58,ok
11028,3355.345,3723.9,3747.1,23.16,ok
17970,3356.431,3747.1,3752.9,5.85,ok
7609,3315.677,3689.3,3763.5,74.24,ok
5216,3378.651,3752.9,3802.5,49.55,ok
26382,3413.786,3802.5,3805.3,2.82,ok
26276,3437.033,3805.3,3810.8,5.48,ok
10543,3407.556,3763.5,3814.8,51.27,ok
10601,3441.696,3810.8,3818.4,7.58,ok
7857,3461.157,3818.4,3828.8,10.43,ok
15906,3441.735,3814.8,3840.8,26.02,ok
13012,3488.411,3828.8,3854.0,25.25,ok
17922,3517.6,3854.0,3881.0,26.91,ok
26040,3547.666,3881.0,3908.5,27.55,ok
25831,3556.54,3908.5,3917.2,8.66,ok
11334,3566.475,3917.2,3919.5,2.3,ok
25834,3572.537,3919.5,3924.4,4.88,ok
13132,3594.124,3924.4,3950.7,26.36,ok
20054,3601.227,3950.7,3960.4,9.7,ok
26439,3641.74,3960.4,3972.4,11.95,ok
11844,3501.421,3840.8,3980.1,139.31,ok
8309,3672.297,3972.4,3987.3,14.89,ok
4693,3731.57,3980.1,4004.5,24.35,ok
25714,3742.906,4004.5,4018.2,13.75,ok
15150,3735.663,3987.3,4025.9,38.65,ok
26718,3771.976,4018.2,4033.9,15.7,ok
26720,3785.655,4033.9,4046.1,12.24,ok
7787,3795.263,4046.1,4061.4,15.29,ok
15010,3779.911,4025.9,4066.6,40.69,ok
9990,3831.965,4061.4,4077.1,15.63,ok
26479,3839.165,4066.6,4077.9,11.32,ok
26022,3906.035,4077.1,4106.2,29.1,ok
9057,3929.616,4077.9,4118.5,40.53,ok
18457,3945.451,4106.2,4121.7,15.57,ok
26373,3998.137,4121.7,4138.2,16.41,ok
4601,3947.926,4118.5,4148.0,29.57,ok
25315,4050.599,4148.0,4159.2,11.21,ok
26614,4000.161,4138.2,4161.5,23.33,ok
10229,4058.238,4161.5,4182.0,20.53,ok
7565,4056.651,4159.2,4186.9,27.67,ok
14738,4087.782,4186.9,4201.8,14.87,ok
25435,4086.206,4182.0,4209.5,27.52,ok
9953,4123.975,4201.8,4212.9,11.08,ok
9614,4124.207,4209.5,4225.8,16.28,ok
7436,4126.542,4212.9,4233.8,20.92,ok
11769,4209.83,4233.8,4245.8,11.98,ok
23711,4157.253,4225.8,4259.0,33.17,ok
11482,4210.997,4245.8,4267.0,21.18,ok
17168,4233.813,4259.0,4292.5,33.47,ok
25384,4238.432,4267.0,4294.2,27.25,ok
25631,4260.674,4294.2,4320.8,26.63,ok
10319,4253.075,4292.5,4325.1,32.6,ok
25425,4261.93,4320.8,4338.2,17.34,ok
26660,4284.735,4338.2,4353.5,15.29,ok
26112,4267.905,4325.1,4355.2,30.08,ok
15243,4342.408,4355.2,4379.1,23.93,ok
26210,4357.193,4389.7,4414.9,25.14,ok
26522,4296.176,4364.1,4454.5,90.37,ok
26256,4399.997,4454.5,4471.9,17.44,ok
26787,4389.957,4414.9,4479.7,64.85,ok
13805,4411.678,4471.9,4482.4,10.49,ok
25320,4426.092,4479.7,4506.9,27.17,ok
18011,4447.405,4506.9,4513.2,6.34,ok
7488,4430.105,4482.4,4531.5,49.06,ok
10109,4456.358,4531.5,4585.6,54.11,ok
10653,4457.779,4585.6,4611.2,25.66,ok
25397,4452.487,4513.2,4636.4,123.17,ok
26810,4536.692,4636.4,4645.2,8.82,ok
25871,4554.947,4645.2,4656.7,11.45,ok
10543,4515.262,4611.2,4671.3,60.03,ok
12050,4559.265,4671.3,4674.6,3.39,ok
25968,4564.604,4674.6,4685.5,10.86,ok
25783,4565.045,4685.5,4706.7,21.21,ok
26025,4556.536,4656.7,4718.8,62.18,ok
4291,4571.793,4718.8,4727.6,8.76,ok
25498,4570.926,4706.7,4738.2,31.47,ok
25882,4578.451,4727.6,4748.5,20.88,ok
4741,4591.101,4748.5,4766.9,18.38,ok
15049,4586.901,4738.2,4771.6,33.45,ok
26783,4616.243,4771.6,4781.7,10.06,ok
26005,4599.067,4766.9,4789.3,22.42,ok
26456,4619.221,4781.7,4792.8,11.12,ok
13458,4622.108,4789.3,4795.6,6.27,ok
15832,4643.445,4795.6,4799.7,4.13,ok
26805,4636.213,4792.8,4801.1,8.26,ok
25344,4660.684,4799.7,4816.8,17.01,ok
25629,4671.011,4801.1,4842.0,40.92,ok
6373,4688.1,4842.0,4852.4,10.4,ok
26658,4703.338,4852.4,4895.8,43.39,ok
26067,4712.569,4895.8,4911.8,15.98,ok
4383,4729.056,4911.8,4919.9,8.15,ok
12849,4684.137,4816.8,4929.9,113.11,ok
17817,4772.821,4929.9,4931.1,1.22,ok
26496,4763.432,4919.9,4932.9,12.99,ok
15697,4777.909,4931.1,4958.9,27.77,ok
5114,4789.773,4932.9,4969.2,36.2,ok
4399,4790.924,4958.9,4981.6,22.71,ok
8569,4834.495,4969.2,4990.8,21.68,ok
25545,4900.409,4981.6,5002.1,20.56,ok
14674,4954.805,5002.1,5012.2,10.11,ok
11082,4905.741,4990.8,5027.4,36.53,ok
11968,4972.388,5012.2,5065.8,53.58,ok
12518,4981.543,5058.9,5101.2,42.2,ok
14051,4986.938,5119.0,5127.8,8.84,ok
12982,5126.364,5127.8,5129.5,1.7,ok
9876,5097.57,5128.3,5142.7,14.34,ok
7609,5128.056,5135.1,5164.0,28.87,ok
11810,5135.26,5142.7,5164.5,21.85,ok
9000,5141.93,5164.0,5178.7,14.73,ok
8812,5147.192,5164.5,5192.8,28.26,ok
26414,5165.215,5178.7,5228.2,49.46,ok
26508,5165.548,5192.8,5242.0,49.19,ok
13237,5192.131,5228.2,5245.6,17.39,ok
14904,5199.689,5242.0,5253.8,11.78,ok
25577,5199.811,5245.6,5254.7,9.19,ok
17034,5252.452,5306.7,5329.4,22.71,ok
26749,5306.97,5343.1,5377.6,34.47,ok
12305,5343.192,5377.6,5379.9,2.32,ok
25279,5229.855,5329.9,5409.7,79.8,ok
25977,5363.7,5406.1,5435.3,29.2,ok
26240,5425.517,5447.9,5459.0,11.16,ok
12343,5447.942,5459.0,5461.4,2.37,ok
11555,5390.532,5452.7,5512.2,59.5,ok
17332,5476.152,5512.2,5531.5,19.21,ok
12102,5479.859,5531.5,5532.6,1.17,ok
26294,5483.023,5532.6,5545.6,12.94,ok
11822,5487.35,5545.6,5560.6,14.98,ok
9173,5508.483,5560.6,5590.0,29.39,ok
12950,5530.364,5590.0,5591.2,1.24,ok
11512,5547.496,5591.2,5605.3,14.1,ok
14438,5549.702,5605.3,5607.8,2.52,ok
10538,5551.235,5607.8,5608.7,0.84,ok
25585,5566.047,5608.7,5622.8,14.15,ok
11614,5566.65,5622.8,5903.9,281.11,ok
13216,5589.961,5903.9,5938.1,34.2,ok
11028,5590.47,5938.1,5954.6,16.49,ok
25469,5597.278,5954.6,5963.2,8.6,ok
12889,5599.392,5963.2,5980.4,17.11,ok
19186,5635.449,5980.4,5999.5,19.12,ok
3609,5451.864,5476.1,6001.5,525.4,ok
25409,5641.383,5999.5,6016.5,17.02,ok
26201,5652.8,6016.5,6038.3,21.84,ok
26517,5675.963,6038.3,6040.5,2.15,ok
16494,5649.438,6001.5,6044.7,43.21,ok
26425,5714.163,6044.7,6060.7,15.95,ok
25937,5707.331,6040.5,6062.8,22.31,ok
25305,5724.614,6060.7,6072.9,12.24,ok
3924,5729.387,6062.8,6084.5,21.72,ok
6531,5732.083,6072.9,6086.8,13.85,ok
23470,5768.893,6084.5,6100.7,16.13,ok
15078,5812.179,6086.8,6110.0,23.2,ok
8793,5868.77,6110.0,6121.0,11.05,ok
14075,5899.419,6121.0,6123.0,2.0,ok
11800,5863.524,6100.7,6132.4,31.77,ok
10948,5933.358,6132.4,6137.1,4.7,ok
26027,5923.882,6123.0,6146.1,23.06,ok
10260,5955.578,6146.1,6173.7,27.67,ok
11399,5959.413,6173.7,6197.1,23.31,ok
25259,5934.532,6137.1,6205.8,68.64,ok
25746,5976.333,6197.1,6215.1,18.07,ok
17182,5993.165,6205.8,6241.1,35.33,ok
25712,6028.8,6241.1,6243.9,2.74,ok
18604,6000.762,6215.1,6248.2,33.08,ok
26741,6042.443,6248.2,6274.0,25.82,ok
25324,6049.97,6274.0,6278.5,4.47,ok
5069,6054.577,6278.5,6291.2,12.65,ok
14451,6041.023,6243.9,6305.4,61.52,ok
25788,6063.453,6305.4,6312.6,7.24,ok
25934,6056.556,6291.2,6319.4,28.27,ok
26426,6084.188,6312.6,6337.4,24.74,ok
18656,6088.749,6319.4,6355.5,36.04,ok
8198,6095.944,6337.4,6359.8,22.4,ok
26673,6111.208,6355.5,6396.5,41.04,ok
26245,6118.174,6359.8,6409.8,49.96,ok
25478,6135.025,6396.5,6410.2,13.69,ok
24675,6144.59,6409.8,6423.4,13.6,ok
6388,6159.086,6410.2,6429.6,19.41,ok
10073,6202.102,6423.4,6445.8,22.47,ok
7073,6208.064,6429.6,6455.8,26.11,ok
16495,6222.191,6445.8,6476.3,30.44,ok
26813,6237.838,6455.8,6481.8,26.09,ok
9547,6252.973,6476.3,6510.6,34.31,ok
17471,6262.335,6481.8,6521.8,39.96,ok
16115,6280.448,6510.6,6532.9,22.29,ok
22624,6298.024,6532.9,6542.0,9.16,ok
15326,6296.163,6521.8,6549.6,27.82,ok
26668,6299.289,6549.6,6568.9,19.25,ok
26353,6298.72,6542.0,6580.6,38.55,ok
11964,6381.841,6568.9,6585.0,16.1,ok
26144,6383.692,6580.6,6590.1,9.5,ok
26283,6387.707,6585.0,6611.2,26.23,ok
22566,6399.275,6590.1,6620.5,30.4,ok
10506,6413.611,6620.5,6648.4,27.94,ok
5794,6406.656,6611.2,6653.3,42.05,ok
11778,6458.362,6648.4,6668.5,20.09,ok
26520,6476.247,6653.3,6679.0,25.69,ok
26214,6501.178,6679.0,6687.2,8.23,ok
9421,6487.901,6668.5,6714.6,46.06,ok
25470,6553.127,6714.6,6726.6,12.06,ok
25752,6520.63,6687.2,6741.2,53.99,ok
18038,6569.086,6726.6,6755.0,28.32,ok
25824,6595.995,6741.2,6755.2,14.05,ok
25648,6610.338,6755.0,6767.1,12.1,ok
26486,6652.305,6755.2,6778.2,22.99,ok
15077,6674.808,6778.2,6794.9,16.66,ok
11439,6678.483,6794.9,6807.0,12.1,ok
14018,6687.306,6807.0,6812.7,5.68,ok
11729,6657.227,6767.1,6817.4,50.31,ok
13640,6698.104,6817.4,6834.1,16.71,ok
2895,6691.346,6812.7,6836.4,23.7,ok
26243,6757.496,6834.1,6840.7,6.62,ok
14203,6799.159,6840.7,6864.0,23.31,ok
26710,6764.364,6836.4,6880.4,44.0,ok
10322,6814.686,6864.0,6893.6,29.58,ok
15348,6815.623,6880.4,6902.4,21.94,ok
14319,6872.193,6916.8,6932.3,15.48,ok
9618,6916.835,6942.7,6945.1,2.33,ok
10795,6942.91,6945.1,6960.5,15.43,ok
25885,6944.353,6960.5,6970.3,9.82,ok
7559,6947.928,6970.3,6986.5,16.2,ok
3955,6963.232,7016.2,7044.7,28.49,ok
15474,6820.465,6948.2,7052.1,103.85,ok
26263,7016.387,7044.7,7058.2,13.47,ok
17875,7017.166,7084.4,7119.0,34.61,ok
25464,7023.252,7090.4,7130.7,40.24,ok
26712,7113.853,7130.7,7133.4,2.76,ok
17970,7117.298,7143.7,7148.5,4.76,ok
26321,7143.861,7150.9,7162.6,11.7,ok
26637,7155.98,7169.0,7179.0,9.97,ok
26165,7169.222,7194.2,7207.9,13.63,ok
5216,7090.657,7153.3,7215.4,62.08,ok
6836,7198.355,7220.4,7228.2,7.79,ok
26368,7220.688,7243.7,7259.3,15.54,ok
26608,7244.001,7259.3,7271.5,12.27,ok
15014,7194.376,7228.4,7273.9,45.54,ok
15092,7257.595,7322.0,7345.2,23.19,ok
10001,7324.52,7390.0,7402.7,12.66,ok
11598,7262.466,7369.2,7415.0,45.8,ok
8925,7401.938,7425.8,7438.2,12.44,ok
14569,7390.283,7413.4,7449.0,35.52,ok
15015,7425.969,7447.1,7460.8,13.77,ok
17856,7427.716,7457.8,7470.8,13.01,ok
10075,7457.914,7460.8,7488.8,27.95,ok
10087,7460.035,7470.8,7492.5,21.67,ok
7660,7489.986,7503.1,7513.7,10.64,ok
26818,7503.318,7513.7,7516.4,2.66,ok
11063,7466.688,7499.4,7523.3,23.94,ok
12381,7508.182,7523.3,7550.5,27.2,ok
26752,7510.215,7550.5,7561.8,11.3,ok
14308,7518.411,7561.8,7574.8,12.98,ok
6107,7520.221,7574.8,7626.4,51.54,ok
7587,7521.206,7626.4,7638.3,11.94,ok
26115,7503.556,7516.4,7665.0,148.6,ok
25445,7530.126,7638.3,7683.9,45.6,ok
25527,7550.377,7683.9,7694.9,10.99,ok
5765,7559.4,7694.9,7700.1,5.24,ok
25804,7563.156,7700.1,7710.1,9.96,ok
26327,7577.478,7710.1,7721.1,10.98,ok
25467,7536.869,7665.0,7722.9,57.97,ok
15149,7596.966,7721.1,7740.5,19.45,ok
14342,7632.878,7722.9,7740.7,17.72,ok
25715,7654.397,7740.7,7760.7,20.08,ok
26281,7649.012,7740.5,7761.5,20.98,ok
26324,7669.862,7767.8,7777.2,9.41,ok
11822,7670.337,7788.1,7805.8,17.74,ok
4291,7796.954,7805.8,7814.5,8.72,ok
5794,7805.288,7814.5,7842.2,27.68,ok
11555,7768.765,7796.7,7844.8,48.05,ok
26783,7825.694,7844.8,7854.1,9.28,ok
15326,7834.487,7868.8,7881.1,12.29,ok
15474,7807.001,7856.9,7893.7,36.74,ok
25937,7874.748,7893.7,7910.4,16.6,ok
26508,7868.916,7881.1,7925.6,44.52,ok
15150,7877.156,7910.4,7945.3,34.91,ok
25885,7893.865,7945.3,7956.3,11.01,ok
26787,7879.18,7925.6,7972.7,47.08,ok
25712,7925.75,7972.7,7975.3,2.64,ok
25435,7907.07,7956.3,7986.6,30.35,ok
15010,7932.943,7975.3,8004.3,28.98,ok
26022,7946.59,7986.6,8013.5,26.92,ok
26439,7951.831,8004.3,8026.9,22.54,ok
7488,7962.395,8013.5,8035.4,21.9,ok
11439,7970.832,8026.9,8040.6,13.73,ok
26425,7996.288,8040.6,8054.5,13.95,ok
26368,7994.465,8035.4,8064.8,29.4,ok
26321,8043.758,8064.8,8077.9,13.08,ok
11082,8055.78,8085.9,8108.5,22.65,ok
26660,8085.872,8108.5,8122.6,14.1,ok
17922,8012.238,8062.5,8135.7,73.19,ok
25629,8127.157,8135.7,8163.1,27.46,ok
23711,8094.306,8122.6,8185.0,62.37,ok
25464,8135.169,8163.1,8196.7,33.61,ok
26243,8169.153,8196.7,8200.1,3.37,ok
26517,8188.771,8200.1,8202.5,2.39,ok
6107,8161.522,8185.0,8220.2,35.2,ok
10073,8194.393,8202.5,8225.8,23.31,ok
25968,8204.427,8250.3,8263.8,13.58,ok
25824,8250.481,8263.8,8277.7,13.81,ok
26496,8267.896,8277.7,8290.6,12.94,ok
12518,8200.014,8244.7,8309.4,64.72,ok
26025,8278.975,8309.4,8357.9,48.49,ok
5765,8280.314,8357.9,8364.8,6.98,ok
26522,8277.541,8290.6,8383.4,92.77,ok
7073,8288.795,8364.8,8400.3,35.48,ok
6373,8316.262,8400.3,8410.9,10.57,ok
7565,8309.268,8383.4,8420.0,36.61,ok
17471,8318.353,8410.9,8442.5,31.61,ok
26067,8366.349,8442.5,8459.3,16.8,ok
25445,8378.721,8459.3,8520.4,61.09,ok
25397,8319.281,8420.0,8549.2,129.2,ok
15697,8395.351,8520.4,8559.8,39.45,ok
9614,8403.287,8549.2,8565.1,15.88,ok
4383,8434.312,8559.8,8569.3,9.49,ok
25714,8476.798,8565.1,8579.7,14.62,ok
26479,8522.172,8579.7,8595.0,15.3,ok
