qid,arrival,start,finish,runtime,status
7400,2148.522,2329.7,2344.1,14.47,ok
17922,2336.654,2344.1,2388.9,44.77,ok
13216,2316.707,2336.4,2424.4,87.96,ok
10211,2339.323,2388.9,2424.4,35.5,ok
25454,2340.674,2424.4,2435.6,11.15,ok
12183,2343.926,2424.4,2436.0,11.55,ok
17693,2415.549,2436.0,2475.4,39.4,ok
15014,2371.573,2435.6,2477.6,42.07,ok
10330,2430.906,2475.4,2495.4,20.01,ok
8046,2432.744,2583.9,2606.5,22.61,ok
25083,2601.666,2622.5,2626.6,4.14,ok
14607,2446.202,2709.0,2719.5,10.42,ok
13282,2622.754,2718.1,2721.0,2.93,ok
25389,2777.17,2777.7,2799.7,21.97,ok
5532,2721.963,2790.0,2841.2,51.23,ok
13074,2777.493,2813.0,2847.5,34.53,ok
8282,2813.209,2860.3,2878.4,18.08,ok
8474,2845.263,2866.6,2894.9,28.28,ok
9000,2875.512,2904.1,2917.2,13.16,ok
8156,2904.193,2917.2,2922.3,5.04,ok
25048,2866.822,2887.6,2928.0,40.45,ok
25574,2907.505,2934.6,2952.3,17.7,ok
17650,2940.409,3026.4,3030.7,4.32,ok
3585,3026.513,3080.2,3087.0,6.81,ok
12388,3084.929,3093.4,3111.8,18.35,ok
15172,3093.488,3111.8,3128.9,17.14,ok
10259,3112.929,3128.9,3137.2,8.29,ok
14239,3118.44,3186.6,3208.1,21.51,ok
4399,3186.692,3243.8,3259.0,15.27,ok
13485,3243.93,3259.0,3267.0,7.91,ok
13127,2923.48,3170.7,3301.9,131.2,ok
19122,3253.855,3288.8,3317.3,28.52,ok
12518,3282.38,3308.4,3335.9,27.51,ok
11559,3308.671,3334.9,3354.8,19.89,ok
14854,3353.569,3373.5,3375.6,2.09,ok
25373,3375.274,3415.1,3435.3,20.21,ok
17175,3313.315,3411.7,3495.6,83.77,ok
22013,3438.657,3495.6,3506.1,10.49,ok
13586,3438.673,3506.1,3547.6,41.56,ok
4601,3449.643,3547.6,3562.5,14.84,ok
12083,3417.495,3435.3,3564.7,129.42,ok
25486,3450.194,3580.9,3593.8,12.89,ok
17169,3583.365,3633.1,3638.4,5.3,ok
8624,3524.295,3622.5,3649.6,27.05,ok
5085,3643.545,3649.6,,6.23,oom
6292,3633.256,3638.4,,17.48,oom
6703,3645.216,3655.8,,0.27,oom
23393,3786.345,3786.5,3796.1,9.51,ok
25752,3788.852,3807.4,3859.5,52.1,ok
14034,3704.123,3793.9,3873.7,79.77,ok
11952,3807.486,3859.5,3888.0,28.55,ok
10614,3809.495,3873.7,3889.1,15.41,ok
13940,3849.524,3888.0,3891.6,3.54,ok
25781,3890.173,3890.6,3893.1,2.53,ok
7653,3912.077,3933.3,3962.1,28.74,ok
7346,3894.02,3932.3,3995.7,63.39,ok
13612,3943.046,3995.7,4000.5,4.8,ok
25563,4000.702,4015.8,4028.6,12.81,ok
14569,4016.106,4028.6,4044.5,15.83,ok
15733,4022.77,4044.5,4051.1,6.65,ok
8403,3934.423,4006.3,4095.0,88.71,ok
13417,4081.124,4095.0,4116.3,21.32,ok
14521,4044.47,4081.0,4140.1,59.08,ok
25629,4097.872,4246.9,4275.5,28.6,ok
7660,4247.074,4275.5,4287.3,11.8,ok
15697,4276.459,4292.3,4320.8,28.4,ok
17332,4292.599,4320.8,4348.0,27.29,ok
25415,4087.412,4228.1,4403.0,174.82,ok
16462,4316.621,4403.0,4405.7,2.72,ok
12035,4323.747,4405.7,4426.9,21.23,ok
12764,4335.3,4426.9,4440.8,13.89,ok
25448,4360.149,4440.8,4453.3,12.47,ok
25622,4367.472,4453.3,4542.5,89.22,ok
19992,4374.437,4542.5,4544.8,2.32,ok
11661,4376.498,4544.8,4569.6,24.78,ok
25223,4404.421,4569.6,4574.2,4.59,ok
14507,4411.701,4574.2,4585.9,11.75,ok
25303,4313.009,4348.0,4611.6,263.54,ok
9351,4477.734,4585.9,4653.6,67.63,ok
25436,4532.712,4611.6,4676.2,64.53,ok
14051,4534.77,4653.6,4677.1,23.47,ok
14672,4573.336,4677.1,4683.2,6.14,ok
4076,4542.38,4676.2,4684.3,8.14,ok
10821,4580.087,4683.2,4696.9,13.72,ok
7587,4584.061,4684.3,4697.8,13.47,ok
16447,4660.818,4696.9,4700.3,3.37,ok
15508,4684.517,4697.8,4700.8,3.06,ok
25362,4745.425,4790.5,4795.2,4.77,ok
12664,4702.435,4789.5,4805.4,15.94,ok
25691,4791.559,4795.2,4808.6,13.38,ok
25394,4797.473,4812.8,4860.1,47.34,ok
11266,4800.328,4816.0,4870.2,54.2,ok
9855,4831.545,4870.2,4875.8,5.56,ok
13827,4849.164,4885.7,4888.3,2.62,ok
13380,4885.73,4914.2,4927.7,13.41,ok
11399,4917.06,5032.9,5055.5,22.57,ok
10804,5033.135,5055.5,5134.0,78.51,ok
13591,5036.036,5134.0,5144.0,9.98,ok
16107,5050.462,5144.0,5146.4,2.36,ok
9618,5062.066,5146.4,5148.7,2.3,ok
5646,5117.454,5148.7,5180.0,31.33,ok
7203,5125.459,5180.0,5183.3,3.3,ok
14246,5131.366,5183.3,5252.5,69.18,ok
11881,5148.035,5252.5,5322.3,69.76,ok
25317,4816.119,5001.2,5330.3,329.06,ok
13917,5172.52,5330.3,5436.7,106.41,ok
16743,5180.568,5436.7,5446.6,9.94,ok
16032,5252.456,5446.6,5478.8,32.2,ok
25258,5268.847,5478.8,5502.3,23.44,ok
25469,5324.17,5502.3,5515.9,13.69,ok
10237,5163.379,5322.3,,227.28,oom
10499,5346.548,5515.9,,33.59,oom
12184,5348.002,5549.5,,0.07,oom
14320,5550.713,5690.5,5704.7,14.2,ok
11821,5698.601,5771.3,5785.4,14.03,ok
6936,5601.339,5800.2,5829.7,29.46,ok
11543,5771.643,5824.4,5831.5,7.01,ok
14936,5824.52,5846.2,5872.8,26.64,ok
11547,5848.229,5872.8,5913.1,40.23,ok
9057,5829.613,5848.0,5943.2,95.23,ok
10731,5869.314,5943.2,5950.1,6.92,ok
9447,5854.962,5913.1,6002.4,89.38,ok
13313,5884.344,6002.4,6119.4,116.97,ok
25704,5871.006,5950.1,6176.8,226.73,ok
9924,6002.519,6119.4,6183.5,64.12,ok
17514,6011.147,6176.8,6195.7,18.87,ok
25703,6054.066,6183.5,6241.9,58.35,ok
25282,6086.459,6241.9,6250.4,8.52,ok
2837,6174.77,6325.4,6410.3,84.98,ok
19169,6325.596,6410.3,6431.0,20.61,ok
17034,6348.316,6431.0,6448.8,17.79,ok
5216,6383.8,6448.8,6473.7,24.98,ok
16547,6388.509,6473.7,6476.8,3.01,ok
11154,6398.365,6495.3,6519.1,23.77,ok
16119,6495.369,6519.1,6525.6,6.56,ok
11540,6519.604,6541.4,6547.5,6.08,ok
10262,6541.481,6579.8,6620.8,40.99,ok
7414,6580.071,6620.8,6626.4,5.57,ok
11170,6581.72,6626.4,6631.5,5.09,ok
12406,6071.061,6337.3,6633.4,296.13,ok
25037,6606.29,6677.5,6692.8,15.33,ok
6456,6679.489,6692.8,6696.5,3.7,ok
10556,6625.858,6757.8,6790.7,32.97,ok
10075,6774.965,6790.7,6817.4,26.61,ok
7857,6777.303,6817.4,6832.6,15.27,ok
25324,6783.059,6832.6,6837.0,4.38,ok
19844,6684.286,6774.9,6871.3,96.46,ok
15194,6808.37,6837.0,6890.1,53.14,ok
11999,6847.367,6890.1,6892.1,1.94,ok
25650,6850.942,6912.6,6920.9,8.31,ok
25566,6839.858,6891.8,6926.5,34.71,ok
19727,6920.733,6945.9,6962.1,16.16,ok
25283,6912.819,6951.1,6993.4,42.2,ok
25624,6973.055,6993.4,7019.6,26.24,ok
10170,6946.008,6972.9,7029.0,56.08,ok
7551,6988.27,7019.6,7032.0,12.42,ok
17087,7012.806,7104.6,7111.5,6.87,ok
19865,7033.52,7109.6,,7.67,oom
11974,7116.326,7117.3,,0.02,oom
11437,7109.928,7111.5,,5.92,oom
10074,7151.59,7168.0,7179.5,11.42,ok
15259,7159.226,7197.9,7216.9,19.0,ok
10182,7173.333,7204.3,7229.3,24.91,ok
10601,7214.507,7229.3,7239.8,10.54,ok
14786,7225.148,7264.0,,4.52,oom
12212,7204.52,7241.2,,27.41,oom
13626,7266.283,7268.6,,0.03,oom
13308,7264.174,7268.6,,1.69,oom
11982,7283.447,7460.9,7463.1,2.19,ok
25382,7464.673,7619.5,7676.7,57.27,ok
25350,7622.088,7676.7,7692.5,15.75,ok
12849,7619.958,7620.5,7701.0,80.57,ok
3714,7628.8,7704.5,7728.3,23.79,ok
12429,7637.429,7757.3,7788.9,31.54,ok
25770,7713.223,7815.6,7834.3,18.69,ok
25419,7772.793,7840.0,7856.5,16.48,ok
3050,7831.99,7842.4,7862.2,19.85,ok
16299,7844.906,7894.1,7969.4,75.33,ok
5119,7899.952,7969.4,8037.2,67.74,ok
14043,7849.713,7899.9,8078.6,178.73,ok
25284,7960.481,8078.6,8091.0,12.35,ok
8925,8082.586,8112.1,8124.6,12.46,ok
12465,7933.995,8058.4,8130.1,71.76,ok
12941,8112.521,8159.9,8174.5,14.61,ok
12107,8160.089,8174.5,8232.1,57.6,ok
20789,8112.301,8154.4,8234.7,80.28,ok
10125,8170.051,8276.1,8283.4,7.22,ok
15022,8200.538,8278.7,8284.1,5.4,ok
10759,8282.856,8284.1,8300.0,15.92,ok
17817,8286.29,8300.0,8324.0,23.99,ok
12508,8278.818,8283.4,8332.1,48.78,ok
13135,8312.02,8332.2,8342.6,10.45,ok
11810,8289.46,8324.0,8342.7,18.65,ok
16386,8320.922,8342.6,8344.6,2.04,ok
25425,8382.323,8387.6,8404.2,16.58,ok
13503,8388.698,8416.6,8438.6,21.94,ok
13597,8346.918,8399.1,8450.5,51.45,ok
15567,8416.859,8438.6,8453.6,14.96,ok
12647,8425.441,8507.0,8518.7,11.78,ok
13026,8510.223,8562.4,8602.0,39.52,ok
5463,8444.215,8553.7,8621.2,67.45,ok
15574,8562.624,8602.0,8621.8,19.83,ok
25679,8580.761,8621.8,8660.4,38.6,ok
18465,8589.83,8660.4,8701.2,40.77,ok
11889,8589.93,8701.2,8744.4,43.19,ok
7316,8565.335,8621.2,8768.2,147.01,ok
25287,8659.6,8768.2,8848.2,80.06,ok
18934,8631.217,8744.4,8849.6,105.25,ok
5310,8705.956,8849.6,8874.1,24.46,ok
15010,8668.105,8848.2,8883.4,35.11,ok
10110,8728.419,8874.1,8885.0,10.89,ok
12096,8744.045,8883.4,8893.7,10.32,ok
15015,8744.317,8885.0,8896.5,11.49,ok
17856,8746.507,8893.7,8900.1,6.45,ok
20103,8872.203,8900.1,,13.38,error
10316,8806.609,8896.5,8913.5,17.02,ok
14695,8894.289,8967.0,8978.8,11.74,ok
15300,8969.128,8978.8,8987.0,8.2,ok
12991,8944.671,8968.0,8993.5,25.49,ok
14203,8977.433,8993.5,9017.3,23.75,ok
25545,8987.753,9051.7,9067.9,16.23,ok
25700,8973.616,9049.7,9100.3,50.64,ok
14628,9051.941,9143.6,,25.07,oom
17919,9151.66,9215.8,,0.13,oom
10722,9096.468,9194.8,,21.1,oom
18602,9222.436,9230.2,9265.7,35.54,ok
19935,9215.833,9225.2,9320.4,95.26,ok
10368,9233.51,9320.4,9322.9,2.46,ok
7026,9275.921,9336.2,9346.9,10.61,ok
25304,9336.27,9346.9,9383.7,36.81,ok
25501,9230.473,9279.1,9415.5,136.46,ok
6107,9350.872,9383.7,9450.4,66.7,ok
11446,9378.013,9422.1,9469.2,47.09,ok
14370,9382.714,9500.7,9515.0,14.34,ok
8139,9513.114,9615.5,9623.6,8.07,ok
15614,9457.126,9654.0,9676.0,21.98,ok
3924,9617.787,9712.2,9729.6,17.37,ok
11469,9664.401,9724.0,9755.0,31.0,ok
13516,9724.804,9762.1,9767.1,4.93,ok
25498,9762.154,9773.3,9791.7,18.47,ok
15619,9773.459,9848.2,9854.4,6.21,ok
6553,9848.247,9893.5,9896.7,3.16,ok
13587,9893.626,9946.0,9951.7,5.78,ok
11227,9949.502,9995.9,10008.2,12.25,ok
11341,9996.113,10008.2,10017.2,8.98,ok
25279,9724.101,9962.7,10048.6,85.94,ok
14578,10048.153,10048.6,10064.1,15.47,ok
4291,10004.802,10092.5,10114.3,21.83,ok
7559,10051.356,10158.1,10176.3,18.21,ok
9876,10108.953,10163.7,10179.2,15.51,ok
14830,10163.724,10215.2,10234.7,19.51,ok
12827,10218.257,10234.7,10243.8,9.12,ok
23470,10170.768,10218.1,10260.0,41.84,ok
14725,10245.721,10289.9,10356.1,66.28,ok
11740,10290.141,10356.1,10393.0,36.84,ok
13341,10297.372,10393.0,10402.7,9.71,ok
13123,10298.042,10402.7,,3.01,oom
13438,10235.526,10273.7,,132.02,oom
25340,10304.051,10405.7,,0.13,oom
13932,10371.127,10405.9,,0.1,oom
25313,10315.192,10405.7,,4.25,oom
25413,10475.713,10500.3,10517.1,16.76,ok
10639,10466.548,10496.3,10528.8,32.43,ok
5069,10504.434,10618.2,10631.2,13.04,ok
25414,10629.917,10649.7,10661.8,12.03,ok
8178,10518.722,10716.3,10733.6,17.34,ok
25531,10651.43,10729.7,10736.8,7.1,ok
12467,10729.852,10828.4,10865.9,37.46,ok
12877,10733.283,10831.6,10870.8,39.19,ok
10817,10831.843,10924.3,10937.0,12.71,ok
5080,10837.351,10929.2,10939.4,10.23,ok
10526,10937.951,10939.4,10967.9,28.45,ok
25369,10941.164,10967.9,10994.0,26.13,ok
8447,10957.128,10994.0,11003.9,9.89,ok
6279,10929.312,10937.0,11019.2,82.17,ok
14710,10993.639,11014.9,11036.3,21.45,ok
14319,11004.178,11043.9,11080.8,36.91,ok
16494,11050.328,11080.8,11121.4,40.6,ok
11215,11030.273,11050.1,11131.4,81.24,ok
7308,11088.012,11131.4,11138.9,7.52,ok
2895,11063.948,11121.4,11143.0,21.58,ok
8487,11130.787,11143.0,11188.7,45.66,ok
25487,11130.835,11203.3,11211.9,8.48,ok
13229,11203.578,11225.2,11263.0,37.84,ok
15063,11096.244,11166.8,11271.0,104.17,ok
6705,11225.226,11263.0,11271.0,8.01,ok
7605,11298.741,11328.7,11331.4,2.66,ok
12190,11260.813,11336.4,11347.4,10.97,ok
6158,11342.519,11347.4,11353.8,6.38,ok
7258,11344.55,11375.0,11389.9,14.94,ok
11216,11375.108,11389.9,11412.2,22.28,ok
10340,11329.837,11361.3,11416.2,54.92,ok
5123,11396.879,11449.6,11452.5,2.95,ok
10199,11386.329,11475.2,11498.7,23.48,ok
9501,11449.63,11482.2,11498.8,16.61,ok
11095,11495.248,11505.3,11517.5,12.14,ok
15126,11505.609,11517.5,11520.0,2.49,ok
10906,11485.248,11505.3,11520.1,14.87,ok
8678,11520.306,11542.4,11552.0,9.61,ok
11163,11534.722,11543.4,11578.1,34.69,ok
10439,11548.348,11578.1,11603.1,25.0,ok
11807,11563.622,11642.5,11667.7,25.12,ok
13486,11642.567,11674.1,11676.4,2.25,ok
13575,11674.238,11736.8,11738.9,2.02,ok
6727,11739.507,11762.9,11778.2,15.26,ok
12855,11766.271,11778.2,11780.9,2.7,ok
11541,11776.296,11798.5,11803.6,5.1,ok
10375,11798.526,11803.6,11804.8,1.17,ok
16853,11798.537,11804.8,11892.4,87.56,ok
14364,11544.535,11699.0,11929.2,230.12,ok
14250,11823.739,11929.2,11956.3,27.16,ok
10796,11808.005,11892.4,11966.4,74.04,ok
9702,11877.802,11966.4,11971.7,5.28,ok
5765,11895.315,11971.7,11977.0,5.24,ok
13877,11911.658,11977.0,12002.1,25.09,ok
14691,11918.39,12002.1,12005.3,3.24,ok
12380,11936.336,12005.3,12014.0,8.7,ok
17789,11848.028,11988.0,12047.8,59.74,ok
9792,12001.141,12045.6,12050.9,5.2,ok
13678,12050.861,12051.4,,42.61,oom
11764,12045.654,12047.8,,46.19,oom
23725,12053.342,12094.0,,0.06,oom
7586,12073.629,12094.0,,1.92,oom
15351,12113.122,12156.3,12195.3,38.99,ok
15954,12101.691,12151.8,12200.3,48.47,ok
11028,12160.892,12225.9,12261.6,35.49,ok
11631,12231.117,12261.6,12313.7,52.08,ok
6064,12199.836,12230.9,12315.4,84.49,ok
15662,12238.241,12313.7,12316.9,3.17,ok
13055,12244.459,12315.4,12322.7,7.32,ok
12156,12245.151,12316.9,12324.7,7.82,ok
22447,12271.064,12324.7,12332.7,7.98,ok
11628,12253.014,12322.7,12345.5,22.82,ok
9726,12326.251,12345.5,12350.9,5.41,ok
14362,12341.237,12368.8,12463.5,94.69,ok
2843,12369.058,12463.5,12489.4,25.89,ok
25353,12375.112,12489.4,12507.2,17.74,ok
25672,12324.134,12350.6,12538.1,187.55,ok
3501,12408.485,12507.2,12539.5,32.28,ok
16849,12435.411,12539.5,12551.1,11.63,ok
25600,12465.295,12551.1,12568.3,17.14,ok
17875,12427.58,12538.1,12587.7,49.61,ok
19031,12465.451,12568.3,12597.0,28.75,ok
18059,12504.375,12587.7,12598.3,10.61,ok
13949,12545.532,12597.0,12612.7,15.67,ok
7141,12564.19,12612.7,12620.1,7.38,ok
12150,12548.688,12636.4,12659.6,23.2,ok
25206,12569.606,12675.6,12691.1,15.44,ok
17793,12678.778,12691.1,12695.2,4.13,ok
12829,12680.221,12695.2,12699.7,4.48,ok
25505,12658.346,12718.4,12745.3,26.92,ok
5780,12741.057,12753.3,12784.6,31.23,ok
11614,12688.246,12767.6,12812.1,44.56,ok
15093,12803.39,12834.0,12835.8,1.86,ok
10569,12758.127,12945.0,12964.2,19.26,ok
13808,12834.228,12974.5,12985.9,11.31,ok
25642,12983.158,13063.8,13072.5,8.78,ok
16434,13067.06,13129.0,13158.9,29.91,ok
17471,13129.229,13158.9,13177.4,18.45,ok
7205,13155.785,13191.2,13205.3,14.1,ok
8706,13191.356,13210.9,13217.1,6.2,ok
11928,13211.033,13260.5,13282.8,22.28,ok
17163,12957.818,13180.1,13300.4,120.17,ok
13837,13282.968,13346.4,13350.6,4.25,ok
14308,13346.669,13380.3,13394.7,14.36,ok
25397,13260.742,13366.3,13489.0,122.71,ok
14160,13402.808,13489.0,13494.0,4.99,ok
19605,13411.209,13494.0,13509.9,15.84,ok
7356,13384.784,13402.5,13513.8,111.26,ok
25441,13447.586,13513.8,13529.3,15.5,ok
12959,13419.161,13509.9,13585.6,75.73,ok
12878,13488.232,13529.3,13586.7,57.44,ok
25737,13508.859,13585.6,13622.0,36.39,ok
17832,13545.442,13622.0,13623.7,1.73,ok
10189,13547.7,13623.7,13652.1,28.4,ok
17990,13557.121,13652.1,13747.7,95.58,ok
10866,13565.999,13747.7,13756.2,8.43,ok
13237,13576.786,13756.2,13775.0,18.83,ok
8218,13536.453,13586.7,13788.4,201.68,ok
12077,13602.708,13788.4,13803.1,14.71,ok
15679,13598.538,13775.0,13851.0,76.03,ok
25496,13610.072,13803.1,13857.1,53.94,ok
12846,13643.224,13851.0,13858.3,7.31,ok
9593,13679.4,13858.3,13861.9,3.57,ok
13406,13677.541,13857.1,13881.1,23.99,ok
11719,13694.06,13861.9,13919.5,57.61,ok
17966,13731.011,13919.5,13937.9,18.42,ok
11855,13737.5,13937.9,13943.0,5.08,ok
25562,13752.759,13943.0,13951.5,8.46,ok
25765,13818.62,13951.5,13963.4,11.97,ok
4383,13843.183,13963.4,13971.7,8.28,ok
25714,13876.48,13971.7,13981.1,9.34,ok
25666,13930.885,13981.1,14000.3,19.26,ok
13276,13971.504,14000.3,14002.0,1.68,ok
10818,13984.907,14002.0,14004.7,2.71,ok
8053,13985.072,14004.7,14013.2,8.49,ok
15409,13997.21,14036.1,14056.4,20.26,ok
25342,14036.418,14090.0,14101.5,11.46,ok
10128,14090.189,14176.0,14257.2,81.22,ok
16206,14176.059,14257.2,14260.4,3.19,ok
9956,14191.264,14260.4,14270.0,9.52,ok
6388,14229.804,14270.0,14280.0,10.04,ok
15077,14251.922,14280.0,14290.2,10.18,ok
14677,13715.962,14012.1,14417.4,405.32,ok
16846,14284.783,14417.4,14420.0,2.56,ok
12839,14291.72,14420.0,14481.7,61.7,ok
13593,14307.747,14481.7,14486.4,4.7,ok
11883,14308.572,14486.4,14500.9,14.55,ok
19262,14320.042,14500.9,14528.9,28.01,ok
14553,14351.872,14528.9,14553.6,24.66,ok
16563,14366.377,14553.6,14555.5,1.84,ok
10334,14371.427,14555.5,14574.6,19.1,ok
15243,14389.067,14574.6,14575.7,1.11,ok
8004,14392.89,14575.7,14586.6,10.89,ok
25457,14277.807,14290.2,14592.3,302.12,ok
25372,14420.149,14586.6,14602.0,15.47,ok
25315,14420.914,14592.3,14609.0,16.7,ok
13790,14458.208,14609.0,14631.0,21.99,ok
10122,14458.977,14631.0,14676.6,45.58,ok
10867,14434.94,14602.0,14678.3,76.26,ok
25426,14487.798,14676.6,14698.0,21.37,ok
11100,14491.882,14678.3,14698.9,20.58,ok
15338,14509.223,14698.0,14706.2,8.29,ok
14716,14510.668,14698.9,14720.2,21.33,ok
13423,14530.671,14720.2,14746.9,26.72,ok
14018,14541.753,14746.9,14753.1,6.09,ok
3969,14524.012,14706.2,14768.5,62.24,ok
12137,14595.202,14768.5,14770.5,2.04,ok
15906,14581.856,14753.1,14779.0,25.94,ok
12381,14634.244,14770.5,14807.7,37.13,ok
10350,14692.318,14807.7,14815.1,7.39,ok
16233,14684.178,14779.0,14819.6,40.59,ok
14471,14694.71,14815.1,14822.1,7.0,ok
5055,14716.966,14977.0,14979.9,2.9,ok
3836,14977.138,14985.9,15006.3,20.34,ok
9076,14989.198,15018.6,15021.3,2.77,ok
14996,15018.605,15057.9,15126.7,68.85,ok
13813,15061.158,15126.7,15133.0,6.23,ok
11912,15090.694,15133.0,15144.5,11.51,ok
9968,15129.988,15213.5,15223.1,9.6,ok
14998,15213.652,15223.1,15232.9,9.76,ok
11895,15219.877,15232.9,15251.8,18.94,ok
7368,15220.454,15251.8,15260.8,8.93,ok
11052,14695.259,15098.5,15277.6,179.15,ok
6251,15225.083,15260.8,15314.3,53.48,ok
25631,15259.858,15314.3,15343.1,28.87,ok
25478,15283.099,15343.1,15357.2,14.09,ok
10993,15289.983,15357.2,15404.0,46.79,ok
7609,15323.644,15404.0,15435.3,31.24,ok
25354,15228.861,15277.6,15472.9,195.28,ok
25356,15364.42,15435.3,15506.0,70.75,ok
25262,15395.731,15506.0,15517.5,11.47,ok
7391,15434.316,15517.5,15529.3,11.84,ok
13479,15437.722,15529.3,15537.8,8.42,ok
14129,15369.563,15514.3,15598.5,84.2,ok
11287,15579.273,15598.5,15605.2,6.65,ok
10371,15485.628,15579.2,15625.3,46.08,ok
11582,15583.204,15625.3,15651.8,26.49,ok
22566,15593.673,15651.8,15666.5,14.71,ok
15204,15582.476,15652.8,15721.7,68.86,ok
10335,15625.346,15720.8,15732.1,11.37,ok
11584,15714.224,15755.7,15767.8,12.13,ok
9012,15763.521,15767.8,15791.8,24.03,ok
25403,15728.372,15766.0,15798.6,32.58,ok
23782,15765.734,15823.4,15841.1,17.76,ok
15178,15798.582,15824.6,15850.1,25.46,ok
15534,15826.214,15841.1,15850.1,8.97,ok
25746,15829.223,15921.7,15937.5,15.76,ok
11345,15923.852,15949.3,15951.1,1.83,ok
12891,15870.677,15934.5,15955.0,20.48,ok
3030,15953.15,16068.4,16077.6,9.16,ok
10407,16068.663,16111.3,16113.1,1.79,ok
13092,16111.396,16121.4,16138.2,16.82,ok
13826,15949.537,16106.5,16179.7,73.13,ok
8614,16138.998,16179.7,16230.9,51.22,ok
10506,16151.96,16230.9,16245.0,14.12,ok
25361,16123.338,16138.2,16261.8,123.51,ok
25715,16183.391,16261.8,16279.1,17.38,ok
9511,16236.431,16284.6,16288.2,3.67,ok
23703,16284.81,16288.2,16295.5,7.32,ok
12158,16287.933,16378.5,16428.6,50.05,ok
