qid,start,runtime,status
18602,6390.9,50.92,ok
18602,6400.0,65.05,ok
10368,6465.5,2.35,ok
7026,6468.2,10.7,ok
25304,6479.3,600,penalty
19935,6396.1,129.57,ok
25501,6442.1,165.41,ok
6107,6526.1,82.95,ok
11446,6609.6,600,penalty
14370,6610.9,600,penalty
6107,6569.7,600,penalty
14370,6685.6,18.7,ok
15614,6704.7,21.43,ok
8139,6726.5,10.03,ok
11446,6684.7,70.47,ok
3924,6737.0,20.84,ok
6107,6684.6,109.83,ok
11469,6755.5,39.88,ok
13516,6794.9,7.03,ok
15619,6802.4,12.76,ok
25498,6796.0,29.56,ok
6553,6815.7,11.36,ok
13587,6826.1,11.59,ok
25279,6758.2,81.68,ok
11227,6827.7,27.07,ok
4291,6840.3,18.44,ok
14578,6855.2,600,penalty
11341,6838.3,600,penalty
7559,6859.2,600,penalty
14578,6921.1,16.23,ok
4291,6920.7,23.75,ok
14830,6944.9,12.37,ok
7559,6924.4,35.75,ok
9876,6938.1,25.78,ok
12827,6960.8,17.45,ok
14725,6978.6,600,penalty
23470,6957.7,600,penalty
13438,6964.3,600,penalty
12827,7041.0,16.77,ok
11740,7058.1,600,penalty
13438,7041.0,600,penalty
14725,7044.0,600,penalty
13438,7120.9,600,penalty
14725,7121.7,600,penalty
11740,7120.9,600,penalty
14725,7212.3,600,penalty
11740,7213.0,600,penalty
13438,7212.2,66.5,ok
13341,7287.7,600,penalty
11740,7283.8,600,penalty
13341,7279.1,17.23,ok
13123,7296.6,26.08,ok
25340,7323.0,6.89,ok
25313,7330.2,6.85,ok
25313,7361.0,10.67,ok
10639,7375.0,600,penalty
13932,7364.0,600,penalty
13932,7337.4,600,penalty
25313,7465.6,12.33,ok
10639,7471.6,600,penalty
13932,7465.6,600,penalty
25413,7478.7,600,penalty
25413,7561.7,600,penalty
13932,7555.6,600,penalty
10639,7558.8,600,penalty
10639,7642.1,600,penalty
25413,7642.6,600,penalty
13932,7642.1,600,penalty
25413,7734.3,600,penalty
13932,7727.2,600,penalty
10639,7730.4,27.61,ok
5069,7758.4,11.99,ok
8178,7770.7,11.15,ok
25414,7782.1,9.16,ok
25531,7791.6,3.93,ok
25531,7813.6,8.8,ok
12467,7795.9,41.68,ok
10817,7838.0,19.03,ok
5080,7857.4,600,penalty
12877,7822.7,600,penalty
12467,7819.3,600,penalty
10817,7923.9,17.79,ok
5080,7926.9,17.75,ok
6279,7942.0,600,penalty
12877,7920.8,600,penalty
10526,7951.4,1.92,ok
25369,7959.6,24.65,ok
8447,7990.6,9.68,ok
14710,8006.6,21.4,ok
8447,8007.1,21.17,ok
14710,8010.1,18.22,ok
14319,8028.3,43.06,ok
2895,8071.7,22.75,ok
7308,8094.8,9.06,ok
16494,8028.7,77.2,ok
11215,8028.6,107.48,ok
25487,8136.7,9.78,ok
8487,8106.3,600,penalty
13229,8147.2,600,penalty
15063,8104.4,600,penalty
25487,8222.6,11.75,ok
13229,8222.6,600,penalty
6705,8234.9,600,penalty
8487,8222.6,600,penalty
25487,8307.1,11.12,ok
6705,8313.6,24.87,ok
7605,8338.7,3.53,ok
12190,8318.9,34.64,ok
6158,8354.0,3.13,ok
7258,8357.5,600,penalty
10340,8342.6,600,penalty
13229,8310.2,600,penalty
6158,8425.0,4.73,ok
11216,8431.2,600,penalty
7258,8430.0,600,penalty
10340,8425.0,600,penalty
6158,8510.2,2.79,ok
10199,8517.6,22.58,ok
7258,8513.0,30.87,ok
5123,8540.5,7.44,ok
10906,8548.5,600,penalty
11216,8513.3,600,penalty
9501,8544.3,600,penalty
5123,8612.2,7.79,ok
11095,8620.5,600,penalty
9501,8612.2,600,penalty
10906,8612.9,26.58,ok
15126,8639.8,2.22,ok
8678,8642.3,7.15,ok
11163,8649.8,26.46,ok
11163,8694.2,30.89,ok
10439,8725.4,26.27,ok
11807,8752.0,28.55,ok
13486,8780.8,2.72,ok
13575,8783.9,2.36,ok
14364,8676.6,128.99,ok
6727,8786.6,19.98,ok
12855,8805.9,4.95,ok
14364,8694.8,116.83,ok
11541,8806.9,9.01,ok
10375,8811.6,33.44,ok
14250,8845.5,42.87,ok
10796,8816.2,75.36,ok
9702,8891.9,13.93,ok
5765,8906.4,4.92,ok
16853,8812.2,118.63,ok
13877,8911.6,26.55,ok
14691,8931.3,10.93,ok
9792,8942.6,3.49,ok
17789,8888.9,60.72,ok
12380,8938.5,17.85,ok
9792,0.0,6.36,ok
23725,6.9,600,penalty
11764,0.0,600,penalty
13678,0.0,600,penalty
23725,84.1,20.4,ok
7586,104.9,2.6,ok
7586,123.7,2.71,ok
15954,107.8,33.25,ok
11028,141.4,30.55,ok
15351,131.9,73.46,ok
15954,128.9,84.16,ok
15662,213.5,2.59,ok
13055,216.4,27.12,ok
12156,244.1,8.65,ok
11628,253.1,10.0,ok
22447,263.4,7.35,ok
6064,172.3,123.64,ok
9726,296.4,2.95,ok
11631,205.8,97.5,ok
2843,303.6,28.95,ok
25353,332.9,21.0,ok
3501,354.3,600,penalty
14362,299.8,600,penalty
25672,271.1,600,penalty
25353,430.5,25.79,ok
2843,430.5,600,penalty
17875,456.7,600,penalty
3501,430.5,600,penalty
17875,555.7,600,penalty
3501,549.5,600,penalty
3501,544.1,600,penalty
25353,627.6,23.27,ok
16849,651.4,16.58,ok
25600,668.4,600,penalty
3501,632.7,600,penalty
17875,637.8,600,penalty
16849,732.3,19.27,ok
25600,737.1,33.2,ok
18059,770.7,12.03,ok
13949,783.1,9.45,ok
17875,732.0,73.59,ok
12150,793.1,18.27,ok
7141,805.9,6.1,ok
25206,811.7,17.17,ok
17793,829.1,6.61,ok
19031,752.0,86.78,ok
25505,812.4,29.46,ok
12829,836.4,8.6,ok
10569,845.5,21.99,ok
15093,867.9,2.07,ok
11614,839.1,40.37,ok
13808,870.4,17.27,ok
25642,888.3,10.1,ok
5780,842.1,56.33,ok
17471,899.3,38.73,ok
17163,879.9,63.36,ok
8706,943.9,600,penalty
16434,898.7,600,penalty
7205,938.5,600,penalty
7205,1006.0,23.86,ok
8706,1016.0,15.8,ok
11928,1030.2,25.76,ok
13837,1056.3,4.09,ok
17471,1006.0,68.98,ok
14308,1060.8,18.47,ok
14160,1079.7,7.39,ok
19605,1087.5,13.67,ok
12959,1101.6,105.87,ok
25441,1208.0,6.51,ok
25397,1032.2,202.91,ok
25737,1235.4,600,penalty
12878,1214.9,600,penalty
7356,1075.4,600,penalty
25441,1301.5,6.88,ok
25737,1309.1,600,penalty
12878,1306.7,600,penalty
8218,1312.8,600,penalty
25737,1392.5,600,penalty
8218,1393.3,600,penalty
12878,1392.4,600,penalty
25737,1485.7,600,penalty
12878,1480.7,600,penalty
25737,1573.7,39.76,ok
17832,1613.9,1.86,ok
10189,1616.2,32.38,ok
8218,1490.7,181.1,ok
10866,1672.3,8.9,ok
13237,1681.5,25.72,ok
15679,1707.6,84.12,ok
12077,1792.2,16.4,ok
25496,1809.1,600,penalty
17990,1649.0,600,penalty
8218,1577.5,600,penalty
12077,1873.0,600,penalty
25496,1873.8,600,penalty
15679,1873.0,600,penalty
12077,1948.3,600,penalty
25496,1953.4,600,penalty
15679,1948.2,600,penalty
25496,2033.6,600,penalty
12077,2028.6,600,penalty
15679,2023.6,600,penalty
25496,2109.4,600,penalty
15679,2099.7,600,penalty
12077,2104.7,600,penalty
25496,2185.2,600,penalty
12077,2175.7,600,penalty
15679,2175.2,600,penalty
25496,2261.1,600,penalty
12077,2256.3,20.03,ok
12846,2276.8,7.43,ok
13406,2284.7,17.8,ok
9593,2302.9,3.26,ok
15679,2251.2,83.65,ok
11719,2306.6,91.58,ok
17966,2398.6,22.3,ok
11855,2421.4,5.99,ok
11719,2335.3,99.2,ok
25562,2427.8,23.66,ok
25765,2435.0,18.88,ok
25714,2454.3,15.55,ok
4383,2452.1,17.99,ok
13276,2471.5,14.31,ok
25666,2470.2,21.08,ok
10818,2486.2,5.23,ok
15409,2491.8,21.69,ok
8053,2491.6,38.92,ok
25342,2514.3,18.65,ok
16206,2533.4,4.27,ok
9956,2538.1,38.43,ok
6388,2577.0,11.56,ok
15077,2589.0,11.46,ok
10128,2530.8,130.49,ok
16846,2661.6,2.69,ok
14677,2336.9,352.91,ok
13593,2690.2,20.06,ok
12839,2664.6,600,penalty
11883,2710.7,600,penalty
13593,2799.2,78.91,ok
11883,2799.2,79.59,ok
25457,2600.8,309.75,ok
19262,2878.8,55.02,ok
16563,2910.9,28.62,ok
14553,2879.4,72.53,ok
15243,2940.0,18.71,ok
8004,2952.4,19.21,ok
10334,2934.2,43.29,ok
25372,2959.1,18.39,ok
25315,2972.1,13.95,ok
13790,2977.8,24.75,ok
25426,3002.9,600,penalty
10867,2977.8,600,penalty
10122,2986.5,600,penalty
13790,3066.0,2.95,ok
10122,3069.3,600,penalty
25426,3071.1,600,penalty
11100,3076.1,19.49,ok
15338,3095.9,7.69,ok
14716,3103.9,2.31,ok
3969,3106.5,43.81,ok
13423,3151.0,34.18,ok
13423,3162.3,32.35,ok
14018,3195.6,6.32,ok
3969,3147.7,73.82,ok
12137,3212.3,9.33,ok
15906,3199.9,59.17,ok
12381,3221.8,38.81,ok
10350,3259.6,6.76,ok
14471,3260.9,6.17,ok
5055,3267.4,3.4,ok
16233,3222.1,57.13,ok
9076,3279.7,5.71,ok
3836,3271.2,37.35,ok
13813,3309.0,22.88,ok
11912,3332.3,600,penalty
14996,3286.3,600,penalty
11052,3266.7,121.48,ok
9968,3388.5,9.0,ok
14998,3397.8,7.05,ok
14998,3404.9,24.07,ok
9968,3404.7,32.96,ok
7368,3429.3,14.67,ok
11895,3405.2,53.16,ok
25631,3458.7,61.59,ok
6251,3438.3,96.68,ok
25478,3520.7,19.02,ok
7609,3540.3,75.51,ok
10993,3535.3,80.97,ok
25354,3444.3,219.16,ok
25262,3663.8,10.86,ok
7391,3675.2,14.75,ok
13479,3690.4,10.71,ok
14129,3617.0,114.0,ok
11287,3731.4,8.95,ok
15204,3740.8,600,penalty
10371,3701.5,600,penalty
25356,3616.1,600,penalty
11287,3804.9,13.8,ok
11582,3819.3,600,penalty
10371,3804.9,600,penalty
15204,3810.0,600,penalty
11287,3895.7,17.44,ok
22566,3913.4,600,penalty
15204,3895.7,600,penalty
11582,3900.9,600,penalty
22566,3981.8,31.2,ok
11582,3981.8,36.57,ok
10335,4014.2,11.26,ok
11584,4018.8,10.15,ok
9012,4029.3,600,penalty
15204,3981.6,600,penalty
25403,4025.9,600,penalty
9012,4093.4,28.71,ok
11584,4093.2,36.05,ok
23782,4122.5,12.88,ok
25403,4093.4,43.58,ok
15534,4136.6,600,penalty
15178,4129.6,600,penalty
25746,4138.7,600,penalty
15178,4219.3,600,penalty
15534,4219.3,600,penalty
25746,4220.2,600,penalty
15534,4293.8,8.49,ok
15178,4293.5,30.72,ok
11345,4324.6,7.08,ok
25746,4303.1,30.7,ok
12891,4304.0,30.2,ok
10407,4334.9,4.9,ok
13826,4332.0,14.99,ok
3030,4334.2,29.81,ok
8614,4364.4,600,penalty
25361,4347.5,600,penalty
13092,4340.3,31.9,ok
10506,4372.5,13.63,ok
10506,4428.3,32.57,ok
25715,4461.4,20.44,ok
9511,4482.2,4.29,ok
23703,4487.0,8.17,ok
12158,4495.6,68.94,ok
13922,4564.9,22.79,ok
12237,4588.1,8.83,ok
4443,4386.4,239.12,ok
13009,4626.0,19.34,ok
8730,4645.7,9.64,ok
4412,4655.6,16.33,ok
13133,4597.3,119.86,ok
11123,4717.5,7.84,ok
8334,4725.8,5.27,ok
4443,4433.4,316.75,ok
11417,4731.4,35.9,ok
11007,4750.6,17.27,ok
13360,4767.7,600,penalty
9410,4768.2,600,penalty
11039,4672.4,600,penalty
11007,4838.4,11.44,ok
13360,4838.4,17.28,ok
4464,4856.5,16.77,ok
13404,4873.7,8.88,ok
9410,4838.5,55.44,ok
10094,4850.2,49.69,ok
25628,4894.3,600,penalty
25310,4900.4,600,penalty
18926,4883.0,600,penalty
25310,4994.5,600,penalty
18926,4984.3,67.53,ok
13199,5052.2,16.93,ok
14313,5069.5,6.81,ok
25628,4984.6,93.34,ok
7164,5076.6,15.66,ok
13995,5095.2,18.32,ok
25507,5114.0,31.26,ok
25263,5145.7,600,penalty
25294,5092.8,600,penalty
25294,5078.3,600,penalty
13995,5222.5,600,penalty
25507,5222.5,600,penalty
25263,5223.4,600,penalty
13995,5309.1,25.85,ok
17213,5335.4,600,penalty
25263,5309.8,600,penalty
25507,5309.1,600,penalty
17213,5397.5,600,penalty
25507,5397.5,600,penalty
25263,5397.5,600,penalty
25263,5477.6,600,penalty
25507,5476.9,600,penalty
17213,5484.3,600,penalty
25263,5557.0,600,penalty
17213,5568.3,600,penalty
25263,5562.4,600,penalty
25263,5635.0,600,penalty
17213,5641.0,600,penalty
17213,5635.9,600,penalty
25263,5714.9,600,penalty
25507,5714.2,600,penalty
17213,5714.9,600,penalty
25263,5796.5,600,penalty
25507,5795.9,600,penalty
17213,5806.0,600,penalty
25507,5875.6,600,penalty
17213,5876.4,600,penalty
25263,5875.6,600,penalty
25507,5956.7,600,penalty
25263,5957.3,600,penalty
17213,5967.1,600,penalty
25507,6039.2,600,penalty
25263,6039.8,600,penalty
17213,6040.0,38.42,ok
25377,6078.7,9.29,ok
18656,6088.3,17.46,ok
10695,6106.1,8.95,ok
10914,6115.4,9.2,ok
10695,6118.0,17.38,ok
10914,6118.0,23.29,ok
6066,6135.7,31.31,ok
10688,6167.4,33.81,ok
19969,6125.1,116.46,ok
10109,6141.7,110.15,ok
13364,6252.3,600,penalty
8693,6201.7,600,penalty
15887,6242.0,600,penalty
13364,6335.1,19.38,ok
11355,6354.9,3.13,ok
6135,6358.4,600,penalty
8693,6325.0,600,penalty
15887,6330.1,600,penalty
11355,6422.3,3.27,ok
13364,6422.0,17.94,ok
7011,6432.1,10.96,ok
12533,6440.4,22.55,ok
12181,6463.4,600,penalty
25334,6443.4,600,penalty
6135,6425.9,600,penalty
12181,6526.7,600,penalty
25334,6525.9,600,penalty
12533,6525.9,600,penalty
12181,6605.5,600,penalty
25334,6600.4,600,penalty
12533,6595.6,600,penalty
12533,6670.7,6.69,ok
12889,6681.5,600,penalty
25334,6675.8,600,penalty
12181,6677.7,600,penalty
25334,6758.1,16.18,ok
12889,6768.9,600,penalty
12181,6763.4,600,penalty
6412,6774.7,600,penalty
6412,6854.2,600,penalty
12181,6844.1,46.92,ok
12889,6849.1,48.75,ok
17870,6891.4,11.48,ok
20054,6898.1,17.47,ok
9210,6916.0,17.38,ok
10755,6939.9,13.94,ok
9210,6938.8,19.71,ok
25097,6964.5,20.89,ok
10361,6963.9,25.6,ok
5460,6903.3,600,penalty
5887,6995.9,600,penalty
23189,6994.9,600,penalty
25097,7072.2,4.19,ok
5887,7078.8,600,penalty
23189,7076.7,600,penalty
21150,7082.5,72.31,ok
11182,7155.1,5.4,ok
11182,7161.4,11.46,ok
14809,7164.7,11.05,ok
12511,7173.4,30.65,ok
25134,7204.9,5.62,ok
25552,7176.3,56.36,ok
25688,7211.3,29.03,ok
21150,7160.5,85.02,ok
10754,7240.9,24.28,ok
6697,7265.6,3.02,ok
3487,7268.9,24.23,ok
17322,7246.1,72.18,ok
11968,7233.2,97.05,ok
16435,7330.7,2.54,ok
17168,7318.6,37.14,ok
25741,7293.5,76.75,ok
10548,7370.8,19.27,ok
25396,7356.2,38.84,ok
13540,7390.9,13.37,ok
18881,7404.7,8.21,ok
23340,7413.4,7.32,ok
25446,7395.4,34.21,ok
5529,7333.6,111.03,ok
12305,7430.0,15.69,ok
5114,7421.1,30.94,ok
25523,7446.0,23.94,ok
16740,7470.3,24.63,ok
19673,7495.3,15.6,ok
7255,7511.3,3.17,ok
13210,7514.9,600,penalty
11696,7452.5,600,penalty
13321,7445.0,600,penalty
7255,7578.0,7.22,ok
15828,7586.0,5.68,ok
9814,7592.2,2.96,ok
19673,7578.0,32.08,ok
10031,7610.4,12.92,ok
13210,7578.0,54.18,ok
7034,7623.8,26.26,ok
25559,7650.4,2.77,ok
6409,7653.6,600,penalty
14610,7595.5,600,penalty
11796,7632.5,600,penalty
25559,7723.1,13.77,ok
6409,7723.1,600,penalty
11796,7722.8,600,penalty
12269,7737.3,600,penalty
25559,7809.9,2.15,ok
6409,7812.4,34.16,ok
16510,7821.5,64.31,ok
25648,7886.2,17.8,ok
11804,7904.4,19.26,ok
12526,7924.0,5.15,ok
9594,7929.5,3.56,ok
12269,7814.8,119.14,ok
10137,7933.4,15.63,ok
25519,7846.9,600,penalty
18767,7934.4,600,penalty
25388,7949.7,600,penalty
10137,8037.0,7.2,ok
10501,8047.3,17.87,ok
25388,8044.5,36.98,ok
9822,8075.1,21.97,ok
19224,8082.0,16.31,ok
15563,8098.3,5.29,ok
10705,8098.6,15.45,ok
7502,8114.5,17.69,ok
18767,8042.0,93.0,ok
25526,8132.6,23.42,ok
4883,8156.3,17.93,ok
11518,8174.6,9.45,ok
11949,8135.5,64.53,ok
12760,8104.3,134.78,ok
25492,8239.5,18.27,ok
7674,8258.1,3.33,ok
12735,8261.8,44.06,ok
3955,8200.5,105.92,ok
9182,8184.4,127.85,ok
13902,8306.7,15.43,ok
11063,8306.3,34.66,ok
14790,8312.7,30.78,ok
10893,8341.3,21.51,ok
25392,8363.2,600,penalty
10563,8322.7,600,penalty
25375,8343.9,600,penalty
10893,8441.9,7.28,ok
25392,8449.5,600,penalty
25437,8452.0,600,penalty
25375,8446.8,600,penalty
25392,8545.5,600,penalty
25437,8554.0,600,penalty
