qid,start,runtime,status
25752,66775.6,88.15,ok
7653,66852.6,24.28,ok
13612,66877.3,11.48,ok
8403,66864.1,27.03,ok
25563,66889.2,32.65,ok
15733,66922.1,8.45,ok
14569,66891.6,62.05,ok
7346,66835.9,121.93,ok
13417,66954.0,19.46,ok
25629,66973.8,39.94,ok
7660,67014.2,13.36,ok
14521,66931.0,120.9,ok
15697,67027.9,46.81,ok
17332,67052.3,44.1,ok
16462,67096.8,2.99,ok
25303,67075.1,25.9,ok
12764,67101.5,24.68,ok
25448,67126.6,21.97,ok
12035,67100.3,59.05,ok
19992,67159.9,29.87,ok
25622,67148.9,83.16,ok
11661,67190.2,43.99,ok
25223,67232.5,7.13,ok
9351,67240.0,600,penalty
25415,66958.2,600,penalty
14507,67234.6,600,penalty
25223,67329.9,5.91,ok
14507,67333.0,23.9,ok
14051,67357.3,22.29,ok
4076,67380.0,15.91,ok
14672,67396.4,23.45,ok
10821,67420.2,21.03,ok
7587,67441.6,600,penalty
9351,67336.0,600,penalty
25436,67336.3,115.34,ok
16447,67451.9,2.33,ok
15508,67454.6,1.57,ok
12664,67456.5,2.3,ok
25362,67459.1,4.37,ok
25691,67463.8,12.13,ok
25394,67476.2,31.94,ok
25691,67508.5,29.33,ok
25394,67509.1,62.01,ok
11266,67511.8,69.94,ok
13827,67582.0,3.73,ok
9855,67571.6,16.71,ok
13380,67586.1,19.7,ok
11399,67588.6,63.84,ok
13591,67652.8,27.5,ok
16107,67680.7,24.7,ok
10804,67606.3,110.94,ok
25317,67538.2,179.7,ok
9618,67705.8,25.68,ok
7203,67719.0,18.36,ok
11881,67737.9,600,penalty
5646,67717.6,48.16,ok
14246,67732.0,170.04,ok
13917,67902.5,600,penalty
13917,68029.3,141.19,ok
16743,68174.0,9.74,ok
10237,67766.4,418.5,ok
25258,68191.3,30.24,ok
10237,67825.4,407.3,ok
16032,68187.2,57.19,ok
25469,68228.0,17.59,ok
14320,68246.0,600,penalty
12184,68244.9,36.79,ok
10499,68233.1,67.52,ok
6936,68282.0,32.7,ok
11821,68301.3,15.9,ok
11543,68315.1,16.17,ok
14936,68317.6,35.03,ok
14936,68330.4,43.88,ok
11547,68353.0,57.67,ok
10731,68411.1,6.05,ok
9057,68334.6,138.42,ok
9447,68374.7,131.32,ok
9924,68506.4,91.33,ok
17514,68598.2,25.52,ok
13313,68473.5,188.2,ok
25704,68417.5,269.77,ok
25703,68624.0,68.16,ok
25282,68687.6,14.2,ok
19169,68702.3,27.4,ok
17034,68730.1,19.2,ok
5216,68749.7,26.6,ok
16547,68776.8,1.67,ok
11154,68778.8,25.8,ok
2837,68692.6,118.54,ok
16119,68805.0,15.13,ok
11540,68811.4,9.84,ok
7414,68821.6,7.47,ok
11170,68829.4,4.89,ok
25037,68834.7,3.73,ok
10556,68838.7,22.87,ok
6456,68862.0,5.42,ok
19844,68867.7,45.29,ok
10075,68913.4,17.05,ok
7857,68930.8,9.81,ok
12406,68662.2,279.68,ok
25324,68940.9,7.08,ok
10262,68820.4,136.25,ok
11999,68957.4,2.5,ok
25650,68960.4,18.34,ok
25566,68948.3,54.78,ok
25283,68979.1,34.41,ok
19727,69003.5,25.64,ok
15194,68942.7,90.84,ok
25624,69029.5,34.64,ok
10170,69013.9,59.55,ok
7551,69033.9,45.81,ok
19865,69073.8,600,penalty
11437,69080.1,600,penalty
17087,69064.5,37.33,ok
11974,69102.4,15.35,ok
10074,69118.2,7.68,ok
15259,69126.2,5.82,ok
10182,69132.3,10.61,ok
10182,69161.0,600,penalty
12212,69143.2,39.48,ok
10601,69183.1,9.45,ok
12212,69161.0,55.09,ok
13308,69216.6,16.87,ok
13626,69233.8,6.9,ok
13308,69233.2,7.59,ok
11982,69241.3,12.83,ok
12849,69254.5,600,penalty
25382,69241.2,600,penalty
14786,69192.9,82.51,ok
25350,69275.8,10.71,ok
3714,69286.8,7.13,ok
12429,69294.2,21.6,ok
25770,69320.0,11.14,ok
25770,69316.2,14.95,ok
25770,69324.9,6.52,ok
25419,69331.4,31.76,ok
3050,69331.4,33.45,ok
16299,69331.9,121.23,ok
5119,69365.3,121.98,ok
25284,69487.8,12.46,ok
8925,69500.6,13.14,ok
12465,69453.5,88.32,ok
12941,69542.4,21.44,ok
14043,69363.6,240.19,ok
20789,69514.3,92.66,ok
15022,69607.4,3.33,ok
10125,69604.4,24.3,ok
10759,69629.0,7.66,ok
17817,69637.1,16.57,ok
11810,69654.0,19.11,ok
13135,69673.5,11.73,ok
12107,69564.4,126.54,ok
16386,69685.7,20.5,ok
25425,69706.6,15.26,ok
12508,69611.1,112.62,ok
13503,69722.2,18.97,ok
15567,69724.1,19.63,ok
12647,69741.7,16.52,ok
13597,69691.5,101.49,ok
13026,69758.7,46.18,ok
15574,69793.3,23.69,ok
25679,69817.4,26.62,ok
5463,69744.1,147.25,ok
11889,69891.7,600,penalty
18465,69844.4,55.8,ok
7316,69805.2,147.75,ok
18934,69900.6,132.67,ok
15010,70033.8,38.42,ok
5310,70072.6,600,penalty
25287,69962.5,600,penalty
25287,69953.4,600,penalty
5310,70154.7,600,penalty
15010,70152.3,55.28,ok
25287,70148.2,600,penalty
10110,70208.0,15.95,ok
12096,70224.2,1.64,ok
15015,70226.2,10.92,ok
17856,70237.4,1.65,ok
10316,70239.4,9.55,ok
10316,70252.3,20.89,ok
20103,70253.1,25.2,ok
14695,70276.5,4.28,ok
15300,70284.7,5.71,ok
15300,70286.0,13.18,ok
12991,70284.1,29.33,ok
14203,70299.7,21.89,ok
25545,70313.8,25.35,ok
14628,70322.0,600,penalty
25700,70290.7,600,penalty
10722,70339.5,600,penalty
10722,70435.2,600,penalty
10722,70442.1,600,penalty
14628,70439.8,600,penalty
14628,70508.8,600,penalty
10722,70510.1,600,penalty
25545,70508.8,600,penalty
10722,70602.5,600,penalty
25545,70597.0,600,penalty
14628,70599.6,39.6,ok
17919,70639.6,1.82,ok
19935,70641.7,32.19,ok
18602,70674.2,50.92,ok
18602,70683.3,65.05,ok
10368,70748.8,2.35,ok
7026,70751.5,10.7,ok
25304,70762.6,600,penalty
19935,70679.4,129.57,ok
25501,70725.4,165.41,ok
6107,70809.4,82.95,ok
11446,70892.9,600,penalty
14370,70894.2,600,penalty
6107,70853.0,600,penalty
14370,70968.9,18.7,ok
15614,70988.0,21.43,ok
8139,71009.8,10.03,ok
11446,70968.0,70.47,ok
3924,71020.3,20.84,ok
6107,70967.9,109.83,ok
11469,71038.8,39.88,ok
13516,71078.2,7.03,ok
15619,71085.7,12.76,ok
25498,71079.3,29.56,ok
6553,71099.0,11.36,ok
13587,71109.4,11.59,ok
25279,71041.5,81.68,ok
11227,71111.0,27.07,ok
4291,71123.6,18.44,ok
14578,71138.5,600,penalty
11341,71121.6,600,penalty
7559,71142.5,600,penalty
14578,71204.4,16.23,ok
4291,71204.0,23.75,ok
14830,71228.2,12.37,ok
7559,71207.7,35.75,ok
9876,71221.4,25.78,ok
12827,71244.1,17.45,ok
14725,71261.9,600,penalty
23470,71241.0,600,penalty
13438,71247.6,600,penalty
12827,71324.3,16.77,ok
11740,71341.4,600,penalty
13438,71324.3,600,penalty
14725,71327.3,600,penalty
13438,71404.2,600,penalty
14725,71405.0,600,penalty
11740,71404.2,600,penalty
14725,71495.6,600,penalty
11740,71496.3,600,penalty
13438,71495.5,66.5,ok
13341,71571.0,600,penalty
11740,71567.1,600,penalty
13341,71562.4,17.23,ok
13123,71579.9,26.08,ok
25340,71606.3,6.89,ok
25313,71613.5,6.85,ok
25313,71644.3,10.67,ok
10639,71658.3,600,penalty
13932,71647.3,600,penalty
13932,71620.7,600,penalty
25313,71748.9,12.33,ok
10639,71754.9,600,penalty
13932,71748.9,600,penalty
25413,71762.0,600,penalty
25413,71845.0,600,penalty
13932,71838.9,600,penalty
10639,71842.1,600,penalty
10639,71925.4,600,penalty
25413,71925.9,600,penalty
13932,71925.4,600,penalty
25413,72017.6,600,penalty
13932,72010.5,600,penalty
10639,72013.7,27.61,ok
5069,72041.7,11.99,ok
8178,72054.0,11.15,ok
25414,72065.4,9.16,ok
25531,72074.9,3.93,ok
25531,72096.9,8.8,ok
12467,72079.2,41.68,ok
10817,72121.3,19.03,ok
5080,72140.7,600,penalty
12877,72106.0,600,penalty
12467,72102.6,600,penalty
10817,72207.2,17.79,ok
5080,72210.2,17.75,ok
6279,72225.3,600,penalty
12877,72204.1,600,penalty
10526,72234.7,1.92,ok
25369,72242.9,24.65,ok
8447,72273.9,9.68,ok
14710,72289.9,21.4,ok
8447,72290.4,21.17,ok
14710,72293.4,18.22,ok
14319,72311.6,43.06,ok
2895,72355.0,22.75,ok
7308,72378.1,9.06,ok
16494,72312.0,77.2,ok
11215,72311.9,107.48,ok
25487,72420.0,9.78,ok
8487,72389.6,600,penalty
13229,72430.5,600,penalty
15063,72387.7,600,penalty
25487,72505.9,11.75,ok
13229,72505.9,600,penalty
6705,72518.2,600,penalty
8487,72505.9,600,penalty
25487,72590.4,11.12,ok
6705,72596.9,24.87,ok
7605,72622.0,3.53,ok
12190,72602.2,34.64,ok
6158,72637.3,3.13,ok
7258,72640.8,600,penalty
10340,72625.9,600,penalty
13229,72593.5,600,penalty
6158,72708.3,4.73,ok
11216,72714.5,600,penalty
7258,72713.3,600,penalty
10340,72708.3,600,penalty
6158,72793.5,2.79,ok
10199,72800.9,22.58,ok
7258,72796.3,30.87,ok
5123,72823.8,7.44,ok
10906,72831.8,600,penalty
11216,72796.6,600,penalty
9501,72827.6,600,penalty
5123,72895.5,7.79,ok
11095,72903.8,600,penalty
9501,72895.5,600,penalty
10906,72896.2,26.58,ok
15126,72923.1,2.22,ok
8678,72925.6,7.15,ok
11163,72933.1,26.46,ok
11163,72977.5,30.89,ok
10439,73008.7,26.27,ok
11807,73035.3,28.55,ok
13486,73064.1,2.72,ok
13575,73067.2,2.36,ok
14364,72959.9,128.99,ok
6727,73069.9,19.98,ok
12855,73089.2,4.95,ok
14364,72978.1,116.83,ok
11541,73090.2,9.01,ok
10375,73094.9,33.44,ok
14250,73128.8,42.87,ok
10796,73099.5,75.36,ok
9702,73175.2,13.93,ok
5765,73189.7,4.92,ok
16853,73095.5,118.63,ok
13877,73194.9,26.55,ok
14691,73214.6,10.93,ok
9792,73225.9,3.49,ok
17789,73172.2,60.72,ok
12380,73221.8,17.85,ok
9792,74283.3,6.36,ok
23725,74290.2,600,penalty
11764,74283.3,600,penalty
13678,74283.3,600,penalty
23725,74367.4,20.4,ok
7586,74388.2,2.6,ok
7586,74407.0,2.71,ok
15954,74391.1,33.25,ok
11028,74424.7,30.55,ok
15351,74415.2,73.46,ok
15954,74412.2,84.16,ok
15662,74496.8,2.59,ok
13055,74499.7,27.12,ok
12156,74527.4,8.65,ok
11628,74536.4,10.0,ok
22447,74546.7,7.35,ok
6064,74455.6,123.64,ok
9726,74579.7,2.95,ok
11631,74489.1,97.5,ok
2843,74586.9,28.95,ok
25353,74616.2,21.0,ok
3501,74637.6,600,penalty
14362,74583.1,600,penalty
25672,74554.4,600,penalty
25353,74713.8,25.79,ok
2843,74713.8,600,penalty
17875,74740.0,600,penalty
3501,74713.8,600,penalty
17875,74839.0,600,penalty
3501,74832.8,600,penalty
3501,74827.4,600,penalty
25353,74910.9,23.27,ok
16849,74934.7,16.58,ok
25600,74951.7,600,penalty
3501,74916.0,600,penalty
17875,74921.1,600,penalty
16849,75015.6,19.27,ok
25600,75020.4,33.2,ok
18059,75054.0,12.03,ok
13949,75066.4,9.45,ok
17875,75015.3,73.59,ok
12150,75076.4,18.27,ok
7141,75089.2,6.1,ok
25206,75095.0,17.17,ok
17793,75112.4,6.61,ok
19031,75035.3,86.78,ok
25505,75095.7,29.46,ok
12829,75119.7,8.6,ok
10569,75128.8,21.99,ok
15093,75151.2,2.07,ok
11614,75122.4,40.37,ok
13808,75153.7,17.27,ok
25642,75171.6,10.1,ok
5780,75125.4,56.33,ok
17471,75182.6,38.73,ok
17163,75163.2,63.36,ok
8706,75227.2,600,penalty
16434,75182.0,600,penalty
7205,75221.8,600,penalty
7205,75289.3,23.86,ok
8706,75299.3,15.8,ok
11928,75313.5,25.76,ok
13837,75339.6,4.09,ok
17471,75289.3,68.98,ok
14308,75344.1,18.47,ok
14160,75363.0,7.39,ok
19605,75370.8,13.67,ok
12959,75384.9,105.87,ok
25441,75491.3,6.51,ok
25397,75315.5,202.91,ok
25737,75518.7,600,penalty
12878,75498.2,600,penalty
7356,75358.7,600,penalty
25441,75584.8,6.88,ok
25737,75592.4,600,penalty
12878,75590.0,600,penalty
8218,75596.1,600,penalty
25737,75675.8,600,penalty
8218,75676.6,600,penalty
12878,75675.7,600,penalty
25737,75769.0,600,penalty
12878,75764.0,600,penalty
25737,75857.0,39.76,ok
17832,75897.2,1.86,ok
10189,75899.5,32.38,ok
8218,75774.0,181.1,ok
10866,75955.6,8.9,ok
13237,75964.8,25.72,ok
15679,75990.9,84.12,ok
12077,76075.5,16.4,ok
25496,76092.4,600,penalty
17990,75932.3,600,penalty
8218,75860.8,600,penalty
12077,76156.3,600,penalty
25496,76157.1,600,penalty
15679,76156.3,600,penalty
12077,76231.6,600,penalty
25496,76236.7,600,penalty
15679,76231.5,600,penalty
25496,76316.9,600,penalty
12077,76311.9,600,penalty
15679,76306.9,600,penalty
25496,76392.7,600,penalty
15679,76383.0,600,penalty
12077,76388.0,600,penalty
25496,76468.5,600,penalty
12077,76459.0,600,penalty
15679,76458.5,600,penalty
25496,76544.4,600,penalty
12077,76539.6,20.03,ok
12846,76560.1,7.43,ok
13406,76568.0,17.8,ok
9593,76586.2,3.26,ok
15679,76534.5,83.65,ok
11719,76589.9,91.58,ok
17966,76681.9,22.3,ok
11855,76704.7,5.99,ok
11719,76618.6,99.2,ok
25562,76711.1,23.66,ok
25765,76718.3,18.88,ok
25714,76737.6,15.55,ok
4383,76735.4,17.99,ok
13276,76754.8,14.31,ok
25666,76753.5,21.08,ok
10818,76769.5,5.23,ok
15409,76775.1,21.69,ok
8053,76774.9,38.92,ok
25342,76797.6,18.65,ok
16206,76816.7,4.27,ok
9956,76821.4,38.43,ok
6388,76860.3,11.56,ok
15077,76872.3,11.46,ok
10128,76814.1,130.49,ok
16846,76944.9,2.69,ok
14677,76620.2,352.91,ok
13593,76973.5,20.06,ok
12839,76947.9,600,penalty
11883,76994.0,600,penalty
13593,77082.5,78.91,ok
11883,77082.5,79.59,ok
25457,76884.1,309.75,ok
19262,77162.1,55.02,ok
16563,77194.2,28.62,ok
14553,77162.7,72.53,ok
15243,77223.3,18.71,ok
8004,77235.7,19.21,ok
10334,77217.5,43.29,ok
25372,77242.4,18.39,ok
25315,77255.4,13.95,ok
13790,77261.1,24.75,ok
25426,77286.2,600,penalty
10867,77261.1,600,penalty
10122,77269.8,600,penalty
13790,77349.3,2.95,ok
10122,77352.6,600,penalty
25426,77354.4,600,penalty
11100,77359.4,19.49,ok
15338,77379.2,7.69,ok
14716,77387.2,2.31,ok
3969,77389.8,43.81,ok
13423,77434.3,34.18,ok
13423,77445.6,32.35,ok
14018,77478.9,6.32,ok
3969,77431.0,73.82,ok
12137,77495.6,9.33,ok
15906,77483.2,59.17,ok
12381,77505.1,38.81,ok
10350,77542.9,6.76,ok
14471,77544.2,6.17,ok
5055,77550.7,3.4,ok
16233,77505.4,57.13,ok
9076,77563.0,5.71,ok
3836,77554.5,37.35,ok
13813,77592.3,22.88,ok
11912,77615.6,600,penalty
14996,77569.6,600,penalty
11052,77550.0,121.48,ok
9968,77671.8,9.0,ok
14998,77681.1,7.05,ok
14998,77688.2,24.07,ok
9968,77688.0,32.96,ok
7368,77712.6,14.67,ok
11895,77688.5,53.16,ok
25631,77742.0,61.59,ok
6251,77721.6,96.68,ok
25478,77804.0,19.02,ok
7609,77823.6,75.51,ok
10993,77818.6,80.97,ok
25354,77727.6,219.16,ok
25262,77947.1,10.86,ok
7391,77958.5,14.75,ok
13479,77973.7,10.71,ok
14129,77900.3,114.0,ok
11287,78014.7,8.95,ok
15204,78024.1,600,penalty
10371,77984.8,600,penalty
25356,77899.4,600,penalty
11287,78088.2,13.8,ok
11582,78102.6,600,penalty
10371,78088.2,600,penalty
15204,78093.3,600,penalty
11287,78179.0,17.44,ok
22566,78196.7,600,penalty
15204,78179.0,600,penalty
11582,78184.2,600,penalty
22566,78265.1,31.2,ok
11582,78265.1,36.57,ok
10335,78297.5,11.26,ok
11584,78302.1,10.15,ok
9012,78312.6,600,penalty
15204,78264.9,600,penalty
25403,78309.2,600,penalty
9012,78376.7,28.71,ok
11584,78376.5,36.05,ok
23782,78405.8,12.88,ok
25403,78376.7,43.58,ok
15534,78419.9,600,penalty
15178,78412.9,600,penalty
25746,78422.0,600,penalty
15178,78502.6,600,penalty
15534,78502.6,600,penalty
25746,78503.5,600,penalty
15534,78577.1,8.49,ok
15178,78576.8,30.72,ok
11345,78607.9,7.08,ok
25746,78586.4,30.7,ok
12891,78587.3,30.2,ok
10407,78618.2,4.9,ok
13826,78615.3,14.99,ok
3030,78617.5,29.81,ok
8614,78647.7,600,penalty
25361,78630.8,600,penalty
13092,78623.6,31.9,ok
10506,78655.8,13.63,ok
10506,78711.6,32.57,ok
25715,78744.7,20.44,ok
9511,78765.5,4.29,ok
23703,78770.3,8.17,ok
12158,78778.9,68.94,ok
13922,78848.2,22.79,ok
12237,78871.4,8.83,ok
4443,78669.7,239.12,ok
13009,78909.3,19.34,ok
8730,78929.0,9.64,ok
4412,78938.9,16.33,ok
13133,78880.6,119.86,ok
11123,79000.8,7.84,ok
8334,79009.1,5.27,ok
4443,78716.7,316.75,ok
11417,79014.7,35.9,ok
11007,79033.9,17.27,ok
13360,79051.0,600,penalty
9410,79051.5,600,penalty
11039,78955.7,600,penalty
11007,79121.7,11.44,ok
13360,79121.7,17.28,ok
4464,79139.8,16.77,ok
13404,79157.0,8.88,ok
9410,79121.8,55.44,ok
10094,79133.5,49.69,ok
25628,79177.6,600,penalty
25310,79183.7,600,penalty
18926,79166.3,600,penalty
25310,79277.8,600,penalty
18926,79267.6,67.53,ok
13199,79335.5,16.93,ok
14313,79352.8,6.81,ok
25628,79267.9,93.34,ok
7164,79359.9,15.66,ok
13995,79378.5,18.32,ok
25507,79397.3,31.26,ok
25263,79429.0,600,penalty
25294,79376.1,600,penalty
25294,79361.6,600,penalty
13995,79505.8,600,penalty
25507,79505.8,600,penalty
25263,79506.7,600,penalty
13995,79592.4,25.85,ok
17213,79618.7,600,penalty
25263,79593.1,600,penalty
25507,79592.4,600,penalty
17213,79680.8,600,penalty
25507,79680.8,600,penalty
25263,79680.8,600,penalty
25263,79760.9,600,penalty
25507,79760.2,600,penalty
17213,79767.6,600,penalty
25263,79840.3,600,penalty
17213,79851.6,600,penalty
25263,79845.7,600,penalty
25263,79918.3,600,penalty
17213,79924.3,600,penalty
17213,79919.2,600,penalty
25263,79998.2,600,penalty
25507,79997.5,600,penalty
17213,79998.2,600,penalty
25263,80079.8,600,penalty
25507,80079.2,600,penalty
17213,80089.3,600,penalty
25507,80158.9,600,penalty
17213,80159.7,600,penalty
25263,80158.9,600,penalty
25507,80240.0,600,penalty
25263,80240.6,600,penalty
17213,80250.4,600,penalty
25507,80322.5,600,penalty
25263,80323.1,600,penalty
17213,80323.3,38.42,ok
25377,80362.0,9.29,ok
18656,80371.6,17.46,ok
10695,80389.4,8.95,ok
10914,80398.7,9.2,ok
10695,80401.3,17.38,ok
10914,80401.3,23.29,ok
6066,80419.0,31.31,ok
10688,80450.7,33.81,ok
19969,80408.4,116.46,ok
10109,80425.0,110.15,ok
13364,80535.6,600,penalty
8693,80485.0,600,penalty
15887,80525.3,600,penalty
13364,80618.4,19.38,ok
11355,80638.2,3.13,ok
6135,80641.7,600,penalty
8693,80608.3,600,penalty
15887,80613.4,600,penalty
11355,80705.6,3.27,ok
13364,80705.3,17.94,ok
7011,80715.4,10.96,ok
12533,80723.7,22.55,ok
12181,80746.7,600,penalty
25334,80726.7,600,penalty
6135,80709.2,600,penalty
12181,80810.0,600,penalty
25334,80809.2,600,penalty
12533,80809.2,600,penalty
12181,80888.8,600,penalty
25334,80883.7,600,penalty
12533,80878.9,600,penalty
12533,80954.0,6.69,ok
12889,80964.8,600,penalty
25334,80959.1,600,penalty
12181,80961.0,600,penalty
25334,81041.4,16.18,ok
12889,81052.2,600,penalty
12181,81046.7,600,penalty
6412,81058.0,600,penalty
6412,81137.5,600,penalty
12181,81127.4,46.92,ok
12889,81132.4,48.75,ok
17870,81174.7,11.48,ok
20054,81181.4,17.47,ok
9210,81199.3,17.38,ok
10755,81223.2,13.94,ok
9210,81222.1,19.71,ok
25097,81247.8,20.89,ok
10361,81247.2,25.6,ok
5460,81186.6,600,penalty
5887,81279.2,600,penalty
23189,81278.2,600,penalty
25097,81355.5,4.19,ok
5887,81362.1,600,penalty
23189,81360.0,600,penalty
21150,81365.8,72.31,ok
11182,81438.4,5.4,ok
11182,81444.7,11.46,ok
14809,81448.0,11.05,ok
12511,81456.7,30.65,ok
25134,81488.2,5.62,ok
25552,81459.6,56.36,ok
25688,81494.6,29.03,ok
21150,81443.8,85.02,ok
10754,81524.2,24.28,ok
6697,81548.9,3.02,ok
3487,81552.2,24.23,ok
17322,81529.4,72.18,ok
11968,81516.5,97.05,ok
16435,81614.0,2.54,ok
17168,81601.9,37.14,ok
25741,81576.8,76.75,ok
10548,81654.1,19.27,ok
25396,81639.5,38.84,ok
13540,81674.2,13.37,ok
18881,81688.0,8.21,ok
23340,81696.7,7.32,ok
25446,81678.7,34.21,ok
5529,81616.9,111.03,ok
12305,81713.3,15.69,ok
5114,81704.4,30.94,ok
25523,81729.3,23.94,ok
16740,81753.6,24.63,ok
19673,81778.6,15.6,ok
7255,81794.6,3.17,ok
13210,81798.2,600,penalty
11696,81735.8,600,penalty
13321,81728.3,600,penalty
7255,81861.3,7.22,ok
15828,81869.3,5.68,ok
9814,81875.5,2.96,ok
19673,81861.3,32.08,ok
10031,81893.7,12.92,ok
13210,81861.3,54.18,ok
7034,81907.1,26.26,ok
25559,81933.7,2.77,ok
6409,81936.9,600,penalty
14610,81878.8,600,penalty
11796,81915.8,600,penalty
25559,82006.4,13.77,ok
6409,82006.4,600,penalty
11796,82006.1,600,penalty
12269,82020.6,600,penalty
25559,82093.2,2.15,ok
6409,82095.7,34.16,ok
16510,82104.8,64.31,ok
25648,82169.5,17.8,ok
11804,82187.7,19.26,ok
12526,82207.3,5.15,ok
9594,82212.8,3.56,ok
12269,82098.1,119.14,ok
10137,82216.7,15.63,ok
25519,82130.2,600,penalty
18767,82217.7,600,penalty
25388,82233.0,600,penalty
10137,82320.3,7.2,ok
10501,82330.6,17.87,ok
25388,82327.8,36.98,ok
9822,82358.4,21.97,ok
19224,82365.3,16.31,ok
15563,82381.6,5.29,ok
10705,82381.9,15.45,ok
7502,82397.8,17.69,ok
18767,82325.3,93.0,ok
25526,82415.9,23.42,ok
4883,82439.6,17.93,ok
11518,82457.9,9.45,ok
11949,82418.8,64.53,ok
12760,82387.6,134.78,ok
25492,82522.8,18.27,ok
7674,82541.4,3.33,ok
12735,82545.1,44.06,ok
3955,82483.8,105.92,ok
9182,82467.7,127.85,ok
13902,82590.0,15.43,ok
11063,82589.6,34.66,ok
14790,82596.0,30.78,ok
10893,82624.6,21.51,ok
