213,9421,1
214,26373,1
215,12518,1
216,26668,1
217,25648,1
218,9547,1
219,26165,1
220,25937,1
221,3609,1
222,26353,1
223,26201,1
224,11598,1
225,23470,1
226,15015,1
227,10538,1
228,14451,1
229,26712,1
230,25712,1
231,25464,1
232,25752,1
233,10109,1
234,18457,1
235,4399,1
236,25279,1
237,16494,1
238,10653,1
239,10506,1
240,7559,1
241,4601,1
242,4693,1
243,14569,1
244,23711,1
245,7488,1
246,17922,1
247,26426,1
248,25834,1
249,25545,1
250,7609,1
251,25831,1
252,8925,1
253,26818,1
254,11028,1
255,17970,1
256,5216,1
257,10543,1
258,26382,2
259,26276,2
260,10601,2
261,15906,2
262,7857,2
263,13012,2
264,11844,2
265,17922,2
266,26040,2
267,25831,2
268,11334,2
269,25834,2
270,13132,2
271,20054,2
272,26439,2
273,8309,2
274,4693,2
275,15150,2
276,25714,2
277,26718,2
278,15010,2
279,26720,2
280,7787,2
281,9990,2
282,26479,2
283,26022,2
284,9057,2
285,18457,2
286,4601,2
287,26373,2
288,26614,2
289,25315,2
290,7565,2
291,10229,2
292,25435,2
293,14738,2
294,9953,2
295,9614,2
296,7436,2
297,23711,2
298,11769,2
299,11482,2
300,17168,2
301,25384,2
302,10319,2
303,25631,2
304,25425,2
305,26112,2
306,26660,2
307,26522,2
308,15243,2
309,26210,2
310,26787,2
311,26256,2
312,13805,2
313,25320,2
314,7488,2
315,18011,2
316,25397,2
317,10109,2
318,10653,2
319,10543,2
320,26810,2
321,25871,2
322,26025,2
323,12050,2
324,25968,2
325,25783,2
326,25498,2
327,4291,2
328,25882,2
329,15049,2
330,4741,2
331,26005,2
332,26783,2
333,26456,2
334,13458,2
335,26805,2
336,15832,2
337,25344,2
338,25629,2
339,12849,2
340,6373,2
341,26658,2
342,26067,2
343,4383,2
344,26496,2
345,17817,2
346,15697,2
347,5114,2
348,4399,2
349,8569,2
350,25545,2
351,11082,2
352,14674,2
353,11968,2
354,12518,2
355,14051,2
356,9876,2
357,12982,2
358,7609,2
359,11810,2
360,9000,2
361,8812,2
362,26414,2
363,26508,2
364,13237,2
365,14904,2
366,25577,2
367,25279,2
368,17034,2
369,26749,2
370,12305,2
371,25977,2
372,11555,2
373,26240,2
374,12343,2
375,3609,2
376,17332,2
377,12102,2
378,26294,2
379,11822,2
380,9173,2
381,12950,2
382,11512,2
383,14438,2
384,10538,2
385,25585,2
386,11614,2
387,13216,2
388,11028,2
389,25469,2
390,12889,2
391,19186,2
392,25409,2
393,16494,2
394,26201,2
395,26517,2
396,25937,2
397,26425,2
398,25305,2
399,3924,2
400,6531,2
401,23470,2
402,15078,2
403,11800,2
404,8793,2
405,14075,2
406,26027,2
407,10948,2
408,25259,2
409,10260,2
410,11399,2
411,25746,2
412,17182,2
413,18604,2
414,25712,2
415,14451,2
416,26741,2
417,25324,2
418,5069,2
419,25934,2
420,25788,2
421,26426,2
422,18656,2
423,8198,2
424,26673,2
425,26245,2
426,25478,2
427,24675,2
428,6388,2
429,10073,2
430,7073,2
431,16495,2
432,26813,2
433,9547,2
434,17471,2
435,16115,2
436,15326,2
437,22624,2
438,26353,2
439,26668,2
440,11964,2
441,26144,2
442,26283,2
443,22566,2
444,5794,2
445,10506,2
446,11778,2
447,26520,2
448,9421,2
449,26214,2
450,25752,2
451,25470,2
452,18038,2
453,25824,2
454,25648,2
455,26486,2
456,11729,2
457,15077,2
458,11439,2
459,14018,2
460,2895,2
461,13640,2
462,26243,2
463,26710,2
464,14203,2
465,10322,2
466,15348,2
467,15474,2
468,14319,2
469,9618,2
470,10795,2
471,25885,2
472,7559,2
473,3955,2
474,26263,2
475,17875,2
476,25464,2
477,5216,2
478,26712,2
479,17970,2
480,26321,2
481,26637,2
482,26165,2
483,15014,2
484,6836,2
485,26368,2
486,26608,2
487,15092,2
488,11598,2
489,10001,2
490,14569,2
491,8925,2
492,15015,2
493,17856,2
494,10075,2
495,10087,2
496,11063,2
497,7660,2
498,26818,2
499,26115,2
500,12381,2
501,26752,2
502,14308,2
503,6107,2
504,7587,2
505,25445,2
506,25467,2
507,25527,2
508,5765,2
509,25804,2
510,26327,2
511,15149,2
512,14342,2
513,26281,2
514,25715,2
515,26324,2
516,11822,3
517,11555,3
518,4291,3
519,5794,3
520,15474,3
521,26783,3
522,15326,3
523,26508,3
524,25937,3
525,15150,3
526,26787,3
527,25885,3
528,25435,3
529,25712,3
530,15010,3
531,26022,3
532,26439,3
533,7488,3
534,11439,3
535,26368,3
536,26425,3
537,17922,3
538,26321,3
539,11082,3
540,26660,3
541,23711,3
542,25629,3
543,25464,3
544,6107,3
545,26243,3
546,26517,3
547,10073,3
548,12518,3
549,25968,3
550,25824,3
551,26496,3
552,26522,3
553,26025,3
554,5765,3
555,7073,3
556,7565,3
557,6373,3
558,17471,3
559,25397,3
560,26067,3
561,25445,3
562,15697,3
563,9614,3
564,4383,3
565,25714,3
566,13012,3
567,26479,3
568,26710,3
569,7587,3
570,25279,3
571,25788,3
572,9421,3
573,13237,3
574,10601,3
575,14075,3
576,26210,3
577,26245,3
578,10001,3
579,10229,3
580,25631,3
581,26281,3
582,3955,3
583,11598,3
584,26813,3
585,26005,3
586,25577,3
587,15078,3
588,7787,3
589,26614,3
590,11482,3
591,12381,3
592,26637,3
593,9173,3
594,18457,3
595,25934,3
596,10948,3
597,26668,3
598,26027,3
599,3924,3
600,11769,3
601,14051,3
602,12889,3
603,7609,3
604,4601,3
605,13216,3
606,10653,3
607,14342,3
608,15348,3
609,10260,3
610,25871,3
611,4693,3
612,19186,3
613,12950,3
614,23470,3
615,26805,3
616,25259,3
617,26718,3
618,26818,3
619,26382,3
620,5069,3
621,11512,3
622,18038,3
623,9618,3
624,17817,3
625,15906,3
626,9000,3
627,12982,3
628,4741,3
629,18604,3
630,16115,3
631,8198,3
632,26327,3
633,22624,3
634,11399,3
635,14018,3
636,24675,3
637,8925,3
638,17332,3
639,26115,3
640,17875,3
641,13458,3
642,8793,3
643,15049,3
644,26810,3
645,9547,3
646,15015,3
647,14674,3
648,26276,3
649,25746,3
650,11968,3
651,26201,3
652,8812,3
653,26112,3
654,26294,3
655,11063,3
656,5216,3
657,15092,3
658,17168,3
659,9990,3
660,10538,3
661,14569,3
662,7660,3
663,3609,3
664,25425,3
665,25384,3
666,14203,3
667,15832,3
668,26712,3
669,26144,3
670,26673,3
671,14438,3
672,15077,3
673,6531,3
674,25315,3
675,26214,3
676,11028,3
677,26658,3
678,4399,3
679,9057,3
680,26426,3
681,10543,3
682,26263,3
683,10795,3
684,7559,3
685,12343,3
686,25324,3
687,25409,3
688,26324,3
689,17034,3
690,11614,3
691,7436,3
692,25469,3
693,9876,3
694,15243,3
695,26720,3
696,10322,3
697,25527,3
698,25752,3
699,15014,3
700,15149,3
701,12050,3
702,25467,3
703,26741,3
704,22566,3
705,26414,3
706,10319,3
707,11729,3
708,25977,3
709,26608,3
710,17970,3
711,26240,3
712,11810,3
713,18656,3
714,25320,3
715,9953,3
716,25882,3
717,25545,3
718,13640,3
719,26256,3
720,14451,3
721,10087,3
722,8569,3
723,18011,3
724,11778,3
725,25648,3
726,14308,3
727,12102,3
728,14319,3
729,26373,3
730,11844,3
731,16494,3
732,11800,3
733,26486,3
734,8309,3
735,26283,3
736,25470,3
737,26752,3
738,25344,3
739,12305,3
740,25478,3
741,6388,3
742,14738,3
743,13132,3
744,10109,3
745,25498,3
746,25831,3
747,25834,3
748,25783,3
749,25585,3
750,17856,3
751,26165,3
752,26520,3
753,17182,3
754,2895,3
755,26749,3
756,25715,3
757,5114,3
758,11334,3
759,10075,3
760,20054,3
761,26456,3
762,13805,3
763,7857,3
764,16495,3
765,25305,3
766,14904,3
767,11964,3
768,26040,3
769,25804,3
770,12849,3
771,26353,3
772,10506,3
773,6836,3
774,26040,4
775,26210,4
776,14342,4
777,25885,4
778,10601,4
779,25712,4
780,26479,4
781,26025,4
782,15014,4
783,25783,4
784,26720,4
785,13132,4
786,7587,4
787,25469,4
788,26022,4
789,16495,4
790,25631,4
791,25577,4
792,26281,4
793,10260,4
794,14051,4
795,7073,4
796,26712,4
797,26614,4
798,26783,4
799,8793,4
800,17875,4
801,26426,4
802,9614,4
803,17332,4
804,26324,4
805,8812,4
806,25831,4
807,25425,4
808,6531,4
809,16115,4
810,25746,4
811,26517,4
812,2895,4
813,9953,4
814,25871,4
815,26749,4
816,5114,4
817,25714,4
818,25467,4
819,14203,4
820,9618,4
821,25934,4
822,26660,4
823,9547,4
824,25527,4
825,11334,4
826,26144,4
827,15906,4
828,11063,4
829,26256,4
830,26414,4
831,12982,4
832,26752,4
833,26439,4
834,14018,4
835,26810,4
836,11769,4
837,17970,4
838,10543,4
839,25397,4
840,26321,4
841,7787,4
842,10319,4
843,6107,4
844,8309,4
845,26368,4
846,17922,4
847,11614,4
848,15150,4
849,26673,4
850,12343,4
851,18457,4
852,4741,4
853,13237,4
854,10229,4
855,4693,4
856,5794,4
857,13805,4
858,8569,4
859,26718,4
860,23470,4
861,9876,4
862,26805,4
863,25937,4
864,10795,4
865,26327,4
866,11729,4
867,26608,4
868,5765,4
869,19186,4
870,11968,4
871,25324,4
872,12889,4
873,15010,4
874,26276,4
875,26787,4
876,4383,4
877,15326,4
878,6373,4
879,25834,4
880,25968,4
881,3609,4
882,9173,4
883,25804,4
884,26741,4
885,7857,4
886,9057,4
887,26456,4
888,14438,4
889,5216,4
890,9000,4
891,11800,4
892,11439,4
893,26508,4
894,22624,4
895,26201,4
896,8925,4
897,25305,4
898,26382,4
899,26214,4
900,7565,4
901,10073,4
902,17034,4
903,11964,4
904,10087,4
905,26425,4
906,10653,4
907,11082,4
908,26115,4
909,26496,4
910,15077,4
911,25478,4
912,12305,4
913,14569,4
914,26353,4
915,17471,4
916,18011,4
917,25279,4
918,26294,4
919,11822,4
920,26668,4
921,14308,4
922,10538,4
923,11778,4
924,7559,4
925,4291,4
926,15015,4
927,25977,4
928,15243,4
929,26813,4
930,25435,4
931,26243,4
932,14319,4
933,10948,4
934,7436,4
935,10075,4
936,17168,4
937,3924,4
938,18038,4
939,11555,4
940,24675,4
941,25788,4
942,26263,4
943,11399,4
944,12950,4
945,10322,4
946,15474,4
947,10001,4
948,26818,4
949,15832,4
950,4601,4
951,12381,4
952,13640,4
953,25498,4
954,25315,4
955,18656,4
956,15092,4
957,25882,4
958,15049,4
959,11598,4
960,7488,4
961,26520,4
962,12050,4
963,11482,4
964,26637,4
965,26373,4
966,26067,4
967,15149,4
968,15348,4
969,17856,4
970,25320,4
971,11512,4
972,25464,4
973,17182,4
974,25824,4
975,9990,4
976,14904,4
977,9421,4
978,25715,4
979,15078,4
980,25409,4
981,13012,4
982,14738,4
983,7660,4
984,15697,4
985,26240,4
986,14451,4
987,3955,4
988,12518,4
989,25445,4
990,16494,4
991,6388,4
992,13216,4
993,25470,4
994,14674,4
995,17817,4
996,12849,4
997,5069,4
998,26027,4
999,18604,4
1000,26112,4
1001,8198,4
1002,26165,4
1003,25259,4
1004,25585,4
1005,26283,4
1006,11810,4
1007,26005,4
1008,25648,4
1009,7609,4
1010,11028,4
1011,25384,4
1012,26245,4
1013,25629,4
1014,23711,4
1015,6836,4
1016,10109,4
1017,25752,4
1018,26658,4
1019,14075,4
1020,13458,4
1021,26710,4
1022,26486,4
1023,25545,4
1024,20054,4
1025,11844,4
1026,26522,4
1027,4399,4
1028,22566,4
1029,10506,4
1030,25344,4
1031,12102,4
1032,25585,5
1033,8569,5
1034,13216,5
1035,17182,5
1036,12849,5
1037,9000,5
1038,14674,5
1039,26327,5
1040,25871,5
1041,23711,5
1042,26040,5
1043,7587,5
1044,17817,5
1045,25834,5
1046,25467,5
1047,17471,5
1048,14569,5
1049,13458,5
1050,15149,5
1051,9173,5
1052,25715,5
1053,10229,5
1054,8925,5
1055,26373,5
1056,7436,5
1057,11810,5
1058,25885,5
1059,26508,5
1060,26353,5
1061,25824,5
1062,10506,5
1063,25714,5
1064,5114,5
1065,26283,5
1066,25783,5
1067,11334,5
1068,12381,5
1069,10322,5
1070,25315,5
1071,26439,5
1072,10653,5
1073,25712,5
1074,26787,5
1075,3924,5
1076,25445,5
1077,26522,5
1078,18038,5
1079,15015,5
1080,7787,5
1081,10319,5
1082,9990,5
1083,15078,5
1084,11968,5
1085,26673,5
1086,7660,5
1087,14051,5
1088,10073,5
1089,5794,5
1090,11822,5
1091,26025,5
1092,16115,5
1093,11399,5
1094,6107,5
1095,4693,5
1096,26112,5
1097,15326,5
1098,26027,5
1099,26818,5
1100,26810,5
1101,26243,5
1102,26456,5
1103,10109,5
1104,9876,5
1105,26214,5
1106,25629,5
1107,26005,5
1108,12982,5
1109,14075,5
1110,6531,5
1111,3609,5
1112,15243,5
1113,11439,5
1114,13132,5
1115,10538,5
1116,5216,5
1117,15049,5
1118,26281,5
1119,26426,5
1120,6373,5
1121,4291,5
1122,11063,5
1123,18604,5
1124,12102,5
1125,18656,5
1126,25320,5
1127,26321,5
1128,12950,5
1129,10795,5
1130,13237,5
1131,26294,5
1132,26520,5
1133,25577,5
1134,14018,5
1135,26712,5
1136,10087,5
1137,25478,5
1138,24675,5
1139,26256,5
1140,7565,5
1141,26201,5
1142,26660,5
1143,25804,5
1144,26479,5
1145,13640,5
1146,17332,5
1147,9618,5
1148,26749,5
1149,25425,5
1150,17856,5
1151,25435,5
1152,6836,5
1153,26741,5
1154,18457,5
1155,26165,5
1156,26614,5
1157,11778,5
1158,14451,5
1159,11800,5
1160,11614,5
1161,26720,5
1162,25545,5
1163,16494,5
1164,12518,5
1165,19186,5
1166,11555,5
1167,6388,5
1168,8812,5
1169,22566,5
1170,25746,5
1171,13805,5
1172,9057,5
1173,25324,5
1174,25977,5
1175,11028,5
1176,26637,5
1177,15348,5
1178,14438,5
1179,11512,5
1180,16495,5
1181,11769,5
1182,25648,5
1183,9421,5
1184,8198,5
1185,25788,5
1186,25882,5
1187,10543,5
1188,26276,5
1189,26245,5
1190,26115,5
1191,3955,5
1192,18011,5
1193,11844,5
1194,9547,5
1195,10948,5
1196,25305,5
1197,25397,5
1198,4601,5
1199,8309,5
1200,15474,5
1201,26805,5
1202,26067,5
1203,8793,5
1204,26022,5
1205,26486,5
1206,10260,5
1207,25752,5
1208,26368,5
1209,25384,5
1210,15906,5
1211,25344,5
1212,13012,5
1213,26382,5
1214,10075,5
1215,5765,5
1216,26144,5
1217,15092,5
1218,17875,5
1219,25469,5
1220,2895,5
1221,17034,5
1222,14308,5
1223,7857,5
1224,26496,5
1225,26710,5
1226,11964,5
1227,7488,5
1228,15077,5
1229,4741,5
1230,17970,5
1231,25937,5
1232,14203,5
1233,25470,5
1234,11729,5
1235,15832,5
1236,25631,5
1237,14342,5
1238,12305,5
1239,9614,5
1240,7609,5
1241,25498,5
1242,26718,5
1243,12343,5
1244,14319,5
1245,12889,5
1246,26414,5
1247,26668,5
1248,15697,5
1249,26210,5
1250,25409,5
1251,14904,5
1252,22624,5
1253,10001,5
1254,11598,5
1255,15014,5
1256,25464,5
1257,17168,5
1258,15150,5
1259,9953,5
1260,25934,5
1261,26517,5
1262,26752,5
1263,26608,5
1264,11482,5
1265,26240,5
1266,26658,5
1267,25968,5
1268,4383,5
1269,23470,5
1270,20054,5
1271,26324,5
1272,26263,5
1273,25527,5
1274,10601,5
1275,7559,5
1276,4399,5
1277,11082,5
1278,25279,5
1279,12050,5
1280,25831,5
1281,14738,5
1282,26425,5
1283,5069,5
1284,25259,5
1285,7073,5
1286,15010,5
1287,26783,5
1288,26813,5
1289,17922,5
1290,11964,6
1291,26414,6
1292,14342,6
1293,26658,6
1294,25714,6
1295,14203,6
1296,15049,6
1297,9173,6
1298,5765,6
1299,7436,6
1300,26787,6
1301,17817,6
1302,26425,6
1303,10260,6
1304,14308,6
1305,25478,6
1306,11598,6
1307,15015,6
1308,17168,6
1309,6388,6
1310,11822,6
1311,7073,6
1312,26040,6
1313,11028,6
1314,25435,6
1315,9547,6
1316,9876,6
1317,26368,6
1318,26067,6
1319,25834,6
1320,25527,6
1321,26373,6
1322,26281,6
1323,25470,6
1324,10319,6
1325,12343,6
1326,16494,6
1327,10506,6
1328,26712,6
1329,15326,6
1330,25467,6
1331,26210,6
1332,26508,6
1333,23711,6
1334,11399,6
1335,17034,6
1336,26382,6
1337,25831,6
1338,10322,6
1339,11063,6
1340,9057,6
1341,25631,6
1342,26214,6
1343,10087,6
1344,7787,6
1345,11482,6
1346,26668,6
1347,10948,6
1348,14569,6
1349,26263,6
1350,15014,6
1351,26027,6
1352,12889,6
1353,25320,6
1354,26240,6
1355,11769,6
1356,13458,6
1357,9614,6
1358,15078,6
1359,17332,6
1360,3609,6
1361,18011,6
1362,25464,6
1363,5794,6
1364,7488,6
1365,8569,6
1366,14904,6
1367,13012,6
1368,26243,6
1369,16495,6
1370,2895,6
1371,26276,6
1372,6531,6
1373,17182,6
1374,17922,6
1375,14051,6
1376,25648,6
1377,26321,6
1378,26522,6
1379,26486,6
1380,7609,6
1381,11614,6
1382,25344,6
1383,25425,6
1384,25715,6
1385,25259,6
1386,26520,6
1387,11800,6
1388,11968,6
1389,14738,6
1390,17970,6
1391,12305,6
1392,24675,6
1393,26353,6
1394,6107,6
1395,25804,6
1396,15474,6
1397,26805,6
1398,4601,6
1399,9990,6
1400,12050,6
1401,25746,6
1402,25752,6
1403,12518,6
1404,26456,6
1405,10001,6
1406,14674,6
1407,8198,6
1408,26813,6
1409,23470,6
1410,25315,6
1411,10073,6
1412,12849,6
1413,4291,6
1414,26517,6
1415,15243,6
1416,26810,6
1417,26718,6
1418,15697,6
1419,7587,6
1420,26426,6
1421,9421,6
1422,14451,6
1423,25397,6
1424,26283,6
1425,14018,6
1426,8812,6
1427,26741,6
1428,26324,6
1429,18656,6
1430,15832,6
1431,26710,6
1432,4741,6
1433,5114,6
1434,26201,6
1435,25629,6
1436,14319,6
1437,11810,6
1438,15092,6
1439,6373,6
1440,26783,6
1441,25885,6
1442,18457,6
1443,4399,6
1444,15150,6
1445,10653,6
1446,26749,6
1447,13237,6
1448,26720,6
1449,22624,6
1450,26112,6
1451,13216,6
1452,15077,6
1453,8309,6
1454,17856,6
1455,11439,6
1456,3955,6
1457,25498,6
1458,25937,6
1459,25788,6
1460,18038,6
1461,26608,6
1462,10543,6
1463,9000,6
1464,6836,6
1465,15149,6
1466,7857,6
1467,12381,6
1468,26637,6
1469,26752,6
1470,11334,6
1471,9618,6
1472,11512,6
1473,26818,6
1474,17471,6
1475,26005,6
1476,17875,6
1477,25968,6
1478,10229,6
1479,9953,6
1480,14438,6
1481,25882,6
1482,12102,6
1483,26660,6
1484,7559,6
1485,8793,6
1486,25824,6
1487,13132,6
1488,22566,6
1489,4693,6
1490,15010,6
1491,11844,6
1492,5069,6
1493,25445,6
1494,26165,6
1495,7565,6
1496,25384,6
1497,8925,6
1498,25577,6
1499,26614,6
1500,25977,6
1501,25783,6
1502,25934,6
1503,25545,6
1504,11082,6
1505,25324,6
1506,10075,6
1507,25409,6
1508,10538,6
1509,12950,6
1510,26144,6
1511,26439,6
1512,10601,6
1513,26115,6
1514,26022,6
1515,11729,6
1516,26256,6
1517,15906,6
1518,26479,6
1519,25305,6
1520,5216,6
1521,25871,6
1522,26025,6
1523,25585,6
1524,26327,6
1525,18604,6
1526,3924,6
1527,11555,6
1528,14075,6
1529,25469,6
1530,26245,6
1531,4383,6
1532,26673,6
1533,25712,6
1534,11778,6
1535,20054,6
1536,12982,6
1537,19186,6
1538,13640,6
1539,10795,6
1540,7660,6
1541,15348,6
1542,26294,6
1543,13805,6
1544,10109,6
1545,25279,6
1546,26496,6
1547,16115,6
1548,6836,7
1549,10795,7
1550,25464,7
1551,26165,7
1552,11778,7
1553,26382,7
1554,3955,7
1555,26025,7
1556,26522,7
1557,26368,7
1558,11555,7
1559,25648,7
1560,10948,7
1561,15326,7
1562,15049,7
1563,12982,7
1564,17182,7
1565,14319,7
1566,15832,7
1567,8198,7
1568,25384,7
1569,25824,7
1570,15906,7
1571,6531,7
1572,4693,7
1573,7587,7
1574,26783,7
1575,10653,7
1576,14308,7
1577,16495,7
1578,25315,7
1579,8925,7
1580,26749,7
1581,8812,7
1582,22566,7
1583,11399,7
1584,25470,7
1585,26517,7
1586,11769,7
1587,9953,7
1588,4291,7
1589,17332,7
1590,10073,7
1591,15697,7
1592,11810,7
1593,25977,7
1594,17817,7
1595,18011,7
1596,25831,7
1597,25397,7
1598,15015,7
1599,12050,7
1600,10260,7
1601,17168,7
1602,25882,7
1603,14904,7
1604,10087,7
1605,22624,7
1606,11028,7
1607,26486,7
1608,25467,7
1609,13132,7
1610,15149,7
1611,14018,7
1612,17856,7
1613,9618,7
1614,25445,7
1615,9876,7
1616,23711,7
1617,14051,7
1618,5069,7
1619,11439,7
1620,26414,7
1621,11800,7
1622,26373,7
1623,25279,7
1624,15150,7
1625,17922,7
1626,26712,7
1627,25937,7
1628,26324,7
1629,26276,7
1630,15078,7
1631,25425,7
1632,25788,7
1633,16115,7
1634,15092,7
1635,10319,7
1636,11968,7
1637,10229,7
1638,13012,7
1639,26214,7
1640,26281,7
1641,26439,7
1642,26240,7
1643,10601,7
1644,3924,7
1645,15010,7
1646,4383,7
1647,25324,7
1648,10109,7
1649,4741,7
1650,9990,7
1651,12343,7
1652,26022,7
1653,11082,7
1654,17875,7
1655,26256,7
1656,26294,7
1657,26810,7
1658,6373,7
1659,7488,7
1660,17970,7
1661,26508,7
1662,11063,7
1663,2895,7
1664,26456,7
1665,9614,7
1666,9057,7
1667,8569,7
1668,13640,7
1669,26327,7
1670,13805,7
1671,26818,7
1672,26720,7
1673,9173,7
1674,26658,7
1675,25629,7
1676,5794,7
1677,14075,7
1678,10538,7
1679,5114,7
1680,11822,7
1681,25545,7
1682,11614,7
1683,7787,7
1684,26608,7
1685,12849,7
1686,26027,7
1687,17034,7
1688,26710,7
1689,26243,7
1690,14438,7
1691,26005,7
1692,15474,7
1693,26321,7
1694,15014,7
1695,25715,7
1696,7073,7
1697,5216,7
1698,25934,7
1699,26210,7
1700,26283,7
1701,26637,7
1702,24675,7
1703,18656,7
1704,12102,7
1705,25714,7
1706,26040,7
1707,9547,7
1708,12518,7
1709,15077,7
1710,14451,7
1711,13458,7
1712,10506,7
1713,17471,7
1714,26614,7
1715,25752,7
1716,25409,7
1717,25577,7
1718,26668,7
1719,14203,7
1720,25804,7
1721,18604,7
1722,9000,7
1723,25746,7
1724,3609,7
1725,26112,7
1726,12381,7
1727,26263,7
1728,25712,7
1729,11512,7
1730,10001,7
1731,4601,7
1732,11482,7
1733,25631,7
1734,26496,7
1735,25305,7
1736,4399,7
1737,26067,7
1738,25435,7
1739,25527,7
1740,25320,7
1741,25344,7
1742,26425,7
1743,26787,7
1744,26144,7
1745,19186,7
1746,11598,7
1747,25968,7
1748,7857,7
1749,13216,7
1750,26479,7
1751,12889,7
1752,7660,7
1753,10543,7
1754,15348,7
1755,25469,7
1756,26718,7
1757,10322,7
1758,16494,7
1759,20054,7
1760,7609,7
1761,26353,7
1762,11844,7
1763,25259,7
1764,11729,7
1765,5765,7
1766,25783,7
1767,14569,7
1768,25885,7
1769,26752,7
1770,12950,7
1771,14342,7
1772,8309,7
1773,25498,7
1774,12305,7
1775,26426,7
1776,18457,7
1777,23470,7
1778,6107,7
1779,18038,7
1780,8793,7
1781,26201,7
1782,26741,7
1783,25834,7
1784,25871,7
1785,7565,7
1786,14738,7
1787,26660,7
1788,7436,7
1789,26813,7
1790,7559,7
1791,6388,7
1792,15243,7
1793,26520,7
1794,25585,7
1795,9421,7
1796,26673,7
1797,13237,7
1798,11334,7
1799,25478,7
1800,26805,7
1801,14674,7
1802,11964,7
1803,10075,7
1804,26245,7
1805,26115,7
1806,9876,8
1807,17471,8
1808,25885,8
1809,26281,8
1810,15906,8
1811,10260,8
1812,25464,8
1813,11598,8
1814,14308,8
1815,26783,8
1816,17168,8
1817,25425,8
1818,26508,8
1819,14438,8
1820,11028,8
1821,17856,8
1822,23711,8
1823,4693,8
1824,26040,8
1825,10538,8
1826,10075,8
1827,9057,8
1828,12102,8
1829,25478,8
1830,25320,8
1831,25631,8
1832,25409,8
1833,25344,8
1834,11800,8
1835,26294,8
1836,26637,8
1837,26479,8
1838,25934,8
1839,4383,8
1840,25977,8
1841,10601,8
1842,9990,8
1843,26327,8
1844,7488,8
1845,14075,8
1846,11729,8
1847,11512,8
1848,11968,8
1849,25324,8
1850,18011,8
1851,25577,8
1852,15077,8
1853,11769,8
1854,3609,8
1855,20054,8
1856,26749,8
1857,8309,8
1858,15149,8
1859,25384,8
1860,7857,8
1861,26373,8
1862,19186,8
1863,25824,8
1864,26752,8
1865,14738,8
1866,26165,8
1867,4601,8
1868,11482,8
1869,12950,8
1870,11822,8
1871,5794,8
1872,25783,8
1873,11439,8
1874,25831,8
